时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-03-14,一",483,483,483,483,-2.14%,0.00%,"122,097","58,972,851",0.006,435
"2022-03-14,一",483,486.82,483,483.66,0.14%,0.79%,"270,900","131,102,140",0.013,1285
"2022-03-14,一",484.2,485,482,482.02,-0.34%,0.62%,"290,203","140,259,100",0.014,1183
"2022-03-14,一",482.17,482.3,480.26,480.48,-0.32%,0.42%,"148,700","71,637,494",0.007,721
"2022-03-14,一",480.47,480.47,478,479.66,-0.17%,0.51%,"270,200","129,476,035",0.013,1193
"2022-03-14,一",479.66,479.77,478.66,479.05,-0.13%,0.23%,"149,804","71,751,706",0.007,860
"2022-03-14,一",479.04,480.23,478.68,478.68,-0.08%,0.32%,"140,870","67,536,008",0.007,772
"2022-03-14,一",478.5,480.8,478.06,480,0.28%,0.57%,"193,900","92,840,387",0.01,992
"2022-03-14,一",480.8,483.95,480.19,483.95,0.82%,0.78%,"109,795","52,866,734",0.005,626
"2022-03-14,一",483.47,483.99,481.69,483.84,-0.02%,0.48%,"173,000","83,582,137",0.008,807
"2022-03-14,一",483,483,481.83,481.83,-0.42%,0.24%,"52,300","25,225,629",0.003,353
"2022-03-14,一",482.2,485,482.18,484.99,0.66%,0.59%,"73,200","35,422,079",0.004,443
"2022-03-14,一",485,485.8,483,483,-0.41%,0.58%,"96,100","46,565,254",0.005,517
"2022-03-14,一",482.84,484.43,482.84,483.96,0.20%,0.33%,"46,700","22,580,315",0.002,303
"2022-03-14,一",484,484,482.28,483.23,-0.15%,0.36%,"70,100","33,874,514",0.003,406
"2022-03-14,一",483.8,484.95,483.34,483.94,0.15%,0.33%,"68,900","33,373,396",0.003,408
"2022-03-14,一",484.29,484.3,482.6,482.6,-0.28%,0.35%,"56,800","27,445,726",0.003,322
"2022-03-14,一",482.65,483.01,482.2,483.01,0.08%,0.17%,"70,300","33,925,755",0.003,291
"2022-03-14,一",483.34,484.33,482.87,483.35,0.07%,0.30%,"67,300","32,534,086",0.003,376
"2022-03-14,一",483.35,483.68,482.87,482.99,-0.07%,0.17%,"40,400","19,518,607",0.002,198
"2022-03-14,一",482.98,483.82,482.9,483.8,0.17%,0.19%,"23,700","11,458,758",0.001,166
"2022-03-14,一",483.68,483.99,482.55,482.78,-0.21%,0.30%,"40,700","19,662,076",0.002,293
