时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-04-19,二",450.46,450.46,450.46,450.46,-0.12%,0.00%,"116,886","52,652,468",0.006,471
"2022-04-19,二",450.02,456.81,449.05,456.13,1.26%,1.72%,"349,289","158,225,250",0.017,1559
"2022-04-19,二",456.3,457,454.97,456.49,0.08%,0.45%,"472,300","215,389,560",0.023,1625
"2022-04-19,二",456.76,457.65,456,457.09,0.13%,0.36%,"325,484","148,620,650",0.016,1161
"2022-04-19,二",457.05,459.58,457.05,459.25,0.47%,0.55%,"249,600","114,382,901",0.012,1045
"2022-04-19,二",459.1,459.2,458,458,-0.27%,0.26%,"243,800","111,853,155",0.012,1033
"2022-04-19,二",457.1,458,455.8,458,0.00%,0.48%,"191,069","87,302,807",0.009,814
"2022-04-19,二",457.49,458,456.05,456.05,-0.43%,0.43%,"150,300","68,668,146",0.007,577
"2022-04-19,二",456,456.05,454.09,454.09,-0.43%,0.43%,"82,800","37,700,919",0.004,477
"2022-04-19,二",453.85,455.26,453.53,455.26,0.26%,0.38%,"128,717","58,489,490",0.006,571
"2022-04-19,二",455.5,457.53,455.5,456.34,0.24%,0.45%,"134,800","61,503,387",0.007,510
"2022-04-19,二",457.4,457.4,455,456.2,-0.03%,0.53%,"203,500","92,764,982",0.01,817
"2022-04-19,二",456.11,456.96,456.01,456.01,-0.04%,0.21%,"120,800","55,148,750",0.006,514
"2022-04-19,二",456.42,457,454.47,454.47,-0.34%,0.55%,"183,700","83,688,927",0.009,771
"2022-04-19,二",454.97,454.97,452.49,452.49,-0.44%,0.55%,"167,400","75,968,257",0.008,813
"2022-04-19,二",451.66,452.65,451,452.52,0.01%,0.36%,"108,900","49,195,204",0.005,631
"2022-04-19,二",452.52,452.9,452,452.89,0.08%,0.20%,"174,800","79,038,814",0.009,810
"2022-04-19,二",452.91,455.55,452.5,455.5,0.58%,0.67%,"104,300","47,374,441",0.005,574
