时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-03-11,五",480.83,480.83,480.83,480.83,-2.03%,0.00%,"199,000","95,685,170",0.01,543
"2022-03-11,五",480.91,482.27,476.41,477.44,-0.71%,1.22%,"657,743","315,575,760",0.032,2824
"2022-03-11,五",476.76,477.04,475.88,477.04,-0.08%,0.24%,"540,746","257,594,680",0.027,1956
"2022-03-11,五",477.04,477.1,474.1,474.69,-0.49%,0.63%,"392,180","186,450,930",0.019,1852
"2022-03-11,五",474.16,480.59,474.16,480.59,1.24%,1.35%,"281,767","134,633,950",0.014,1157
"2022-03-11,五",480,480.04,478.76,479.77,-0.17%,0.27%,"151,975","72,881,029",0.007,633
"2022-03-11,五",480,484.74,479.78,484.49,0.98%,1.03%,"149,682","72,132,181",0.007,852
"2022-03-11,五",484.4,484.4,482.68,484.07,-0.09%,0.36%,"158,800","76,838,362",0.008,999
"2022-03-11,五",484,487.39,484,486.5,0.50%,0.70%,"166,800","81,010,561",0.008,932
"2022-03-11,五",486.8,488,486.71,487,0.10%,0.27%,"140,200","68,272,811",0.007,648
"2022-03-11,五",487.05,491,487.05,491,0.82%,0.81%,"224,800","109,856,782",0.011,735
"2022-03-11,五",490.02,492.5,489.84,489.84,-0.24%,0.54%,"180,500","88,674,132",0.009,810
"2022-03-11,五",490.5,490.66,489,489.51,-0.07%,0.34%,"125,300","61,388,905",0.006,551
"2022-03-11,五",490.01,490.84,489.49,490,0.10%,0.28%,"94,195","46,142,302",0.005,496
"2022-03-11,五",490,491.48,489.77,491.48,0.30%,0.35%,"109,700","53,785,219",0.005,386
"2022-03-11,五",491.5,493.28,491.5,493.28,0.37%,0.36%,"208,200","102,553,457",0.01,723
"2022-03-11,五",493.33,493.56,490.85,490.85,-0.49%,0.55%,"152,076","74,899,895",0.007,660
"2022-03-11,五",490.04,490.27,489.51,489.51,-0.27%,0.15%,"64,024","31,379,604",0.003,323
"2022-03-11,五",489.85,489.85,488.05,488.28,-0.25%,0.37%,"106,300","52,009,190",0.005,454
"2022-03-11,五",488.01,489.69,488.01,488.53,0.05%,0.34%,"113,995","55,720,148",0.006,474
"2022-03-11,五",488.25,489.07,488.02,488.02,-0.10%,0.21%,"101,510","49,615,767",0.005,363
"2022-03-11,五",488.49,488.49,488,488,0.00%,0.10%,"77,100","37,633,712",0.004,318
"2022-03-11,五",488,488,486,486.01,-0.41%,0.41%,"43,900","21,384,140",0.002,254
"2022-03-11,五",485.91,487.36,485.7,487.36,0.28%,0.34%,"55,192","26,833,582",0.003,324
"2022-03-11,五",486.86,486.86,486.01,486.01,-0.28%,0.17%,"50,800","24,722,014",0.002,221
"2022-03-11,五",486.01,486.01,485,485,-0.21%,0.21%,"75,808","36,798,333",0.004,360
"2022-03-11,五",484.96,484.96,484.12,484.56,-0.09%,0.17%,"76,496","37,043,954",0.004,367
"2022-03-11,五",484.56,484.56,484.2,484.49,-0.01%,0.07%,"40,700","19,714,533",0.002,234
"2022-03-11,五",484.49,487.48,484.49,487.46,0.61%,0.62%,"77,100","37,473,153",0.004,286
"2022-03-11,五",487.46,487.48,487.4,487.48,0.00%,0.02%,"43,000","20,957,775",0.002,211
"2022-03-11,五",487.48,488.88,487.48,488,0.11%,0.29%,"62,100","30,318,559",0.003,225
"2022-03-11,五",488.66,488.97,488.65,488.97,0.20%,0.07%,"49,400","24,147,232",0.002,192
"2022-03-11,五",489,489.5,487.95,488,-0.20%,0.32%,"71,800","35,104,676",0.004,274
"2022-03-11,五",487.93,487.94,486.02,486.17,-0.38%,0.39%,"55,000","26,768,024",0.003,262
"2022-03-11,五",486.16,487.87,486.01,486.25,0.02%,0.38%,"59,700","29,065,144",0.003,245
"2022-03-11,五",486.39,487.17,486.1,487.17,0.19%,0.22%,"47,600","23,154,713",0.002,170
"2022-03-11,五",487.16,487.74,487.16,487.74,0.12%,0.12%,"34,500","16,822,876",0.002,160
"2022-03-11,五",487.73,488.79,487.68,488.69,0.19%,0.23%,"32,800","16,022,379",0.002,162
"2022-03-11,五",488.68,489.1,488.2,488.8,0.02%,0.18%,"49,700","24,297,596",0.002,211
"2022-03-11,五",488.77,488.78,487.66,488,-0.16%,0.23%,"85,300","41,653,441",0.004,219
"2022-03-11,五",488.09,488.77,488,488.24,0.05%,0.16%,"53,200","25,974,000",0.003,195
