时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-03-24,四",509.95,509.95,509.95,509.95,-1.04%,0.00%,"49,687","25,337,886",0.002,260
"2022-03-24,四",509,509,506.88,507.03,-0.57%,0.42%,"192,464","97,782,079",0.009,897
"2022-03-24,四",507.13,507.96,506,507.52,0.10%,0.39%,"103,700","52,566,075",0.005,480
"2022-03-24,四",507.57,507.57,505.04,506.06,-0.29%,0.50%,"136,118","68,871,276",0.007,755
"2022-03-24,四",507.01,509.38,506.05,508.5,0.48%,0.66%,"88,963","45,131,060",0.004,392
"2022-03-24,四",508.4,508.7,507.47,507.93,-0.11%,0.24%,"59,100","30,031,166",0.003,247
"2022-03-24,四",507.47,507.61,506.98,507,-0.18%,0.12%,"53,830","27,308,451",0.003,247
"2022-03-24,四",507.04,507.38,507,507,0.00%,0.07%,"53,900","27,330,551",0.003,200
"2022-03-24,四",507.05,507.12,506,506.03,-0.19%,0.22%,"64,600","32,734,944",0.003,317
"2022-03-24,四",506.05,507.61,505.92,507.61,0.31%,0.33%,"56,248","28,488,468",0.003,341
"2022-03-24,四",507.56,508.45,507.56,507.6,0.00%,0.18%,"39,200","19,915,488",0.002,267
"2022-03-24,四",508.38,508.38,507.2,507.39,-0.04%,0.23%,"54,400","27,613,579",0.003,308
"2022-03-24,四",507.53,507.58,506.5,506.59,-0.16%,0.21%,"40,300","20,435,964",0.002,222
"2022-03-24,四",506.5,507.27,505.91,505.91,-0.13%,0.27%,"69,702","35,300,261",0.003,475
"2022-03-24,四",505.92,505.92,505.18,505.18,-0.14%,0.15%,"49,400","24,976,384",0.002,371
"2022-03-24,四",505.2,505.2,504.83,505.03,-0.03%,0.07%,"128,000","64,644,110",0.006,752
"2022-03-24,四",504.74,504.75,503.7,503.71,-0.26%,0.21%,"105,800","53,335,219",0.005,568
"2022-03-24,四",503.9,504.32,503.6,504.32,0.12%,0.14%,"89,084","44,882,992",0.004,555
"2022-03-24,四",503.98,504.65,503.98,504.6,0.06%,0.13%,"73,900","37,270,254",0.004,385
"2022-03-24,四",504.58,504.6,503.7,504,-0.12%,0.18%,"62,100","31,307,471",0.003,437
"2022-03-24,四",504,505.46,503.92,504.63,0.13%,0.31%,"92,825","46,814,237",0.005,359
"2022-03-24,四",505.46,507.51,505.46,507.5,0.57%,0.41%,"72,800","36,856,753",0.004,395
"2022-03-24,四",507.5,507.8,507.21,507.58,0.02%,0.12%,"40,600","20,610,213",0.002,278
"2022-03-24,四",507.75,507.78,507.2,507.76,0.04%,0.11%,"49,300","25,029,235",0.002,305
"2022-03-24,四",507.75,507.79,507.02,507.67,-0.02%,0.15%,"43,400","22,028,141",0.002,278
"2022-03-24,四",507.49,507.49,506.82,506.82,-0.17%,0.13%,"51,800","26,265,110",0.003,245
"2022-03-24,四",506.79,507.88,506.79,507.79,0.19%,0.22%,"46,800","23,746,853",0.002,256
"2022-03-24,四",507.9,507.9,507,507.17,-0.12%,0.18%,"34,900","17,709,685",0.002,209
"2022-03-24,四",507.17,507.17,506,506,-0.23%,0.23%,"25,500","12,919,253",0.001,188
"2022-03-24,四",506,506.21,505.51,505.66,-0.07%,0.14%,"22,600","11,432,830",0.001,162
"2022-03-24,四",505.54,505.54,503.66,503.9,-0.35%,0.37%,"81,400","41,057,366",0.004,429
"2022-03-24,四",503.94,504.09,503.93,504.02,0.02%,0.03%,"59,542","30,007,185",0.003,288
"2022-03-24,四",504.02,505.27,504.02,504.45,0.09%,0.25%,"36,100","18,218,969",0.002,265
"2022-03-24,四",504.45,505,504,504.67,0.04%,0.20%,"43,300","21,833,322",0.002,277
"2022-03-24,四",505.22,505.24,504.37,504.99,0.06%,0.17%,"36,000","18,177,529",0.002,211
