时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-03-30,三",492,492,492,492,1.05%,0.00%,"56,500","27,798,000",0.003,303
"2022-03-30,三",492.38,498.05,492.38,497.8,1.18%,1.15%,"375,500","186,075,180",0.018,1684
"2022-03-30,三",497.2,498.5,495.6,497,-0.16%,0.58%,"254,414","126,427,000",0.012,1213
"2022-03-30,三",497.2,498,496.01,497.9,0.18%,0.40%,"195,100","96,978,622",0.01,946
"2022-03-30,三",497.08,498.66,497.08,498.01,0.02%,0.32%,"137,303","68,380,326",0.007,713
"2022-03-30,三",497.3,499.4,497.3,498.99,0.20%,0.42%,"206,300","102,856,869",0.01,1119
"2022-03-30,三",498.44,499.8,498,499.45,0.09%,0.36%,"199,500","99,551,271",0.01,864
"2022-03-30,三",499.45,499.45,498.08,498.5,-0.19%,0.27%,"156,166","77,933,975",0.008,673
"2022-03-30,三",498,498.01,497.1,497.1,-0.28%,0.18%,"100,000","49,759,295",0.005,593
"2022-03-30,三",497.23,498.88,497.23,498.6,0.30%,0.33%,"96,300","47,986,343",0.005,587
"2022-03-30,三",498.61,503,498.61,502.78,0.84%,0.88%,"416,900","208,666,010",0.02,2088
"2022-03-30,三",503.16,504.77,503.1,504.77,0.40%,0.33%,"250,240","126,102,399",0.012,1199
"2022-03-30,三",504.71,507.57,504.71,507,0.44%,0.57%,"303,300","153,456,340",0.015,1552
"2022-03-30,三",506.94,507.18,505.96,506.04,-0.19%,0.24%,"217,700","110,282,227",0.011,1161
"2022-03-30,三",506,506.44,505.23,506.44,0.08%,0.24%,"179,649","90,884,886",0.009,958
"2022-03-30,三",506.25,508.45,506.25,508.45,0.40%,0.43%,"215,277","109,247,270",0.011,1243
"2022-03-30,三",508.52,509.82,508.52,509.46,0.20%,0.26%,"228,789","116,516,965",0.011,1089
"2022-03-30,三",509.74,512,509.55,511.7,0.44%,0.48%,"362,800","185,157,080",0.018,1757
"2022-03-30,三",511.59,512.89,510.54,511.5,-0.04%,0.46%,"332,900","170,236,050",0.016,1755
"2022-03-30,三",511.2,513.49,511.2,512.99,0.29%,0.45%,"237,600","121,750,058",0.012,1338
