时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-03-21,一",520,520,520,520,1.86%,0.00%,"388,513","202,026,760",0.019,840
"2022-03-21,一",521,525,521,523,0.58%,0.77%,"722,602","377,909,740",0.035,2427
"2022-03-21,一",523.5,525.5,521.18,523.72,0.14%,0.83%,"548,800","287,064,120",0.027,1962
"2022-03-21,一",522.97,527,522.9,526.51,0.53%,0.78%,"419,906","220,597,460",0.021,1682
"2022-03-21,一",526.01,527.78,523,524,-0.48%,0.91%,"304,000","159,631,940",0.015,1182
"2022-03-21,一",523.79,526.03,523,525.99,0.38%,0.58%,"331,400","173,893,240",0.016,1256
"2022-03-21,一",525,525.57,522.5,523.01,-0.57%,0.58%,"191,800","100,395,629",0.009,958
"2022-03-21,一",522.92,527.5,522.92,527.47,0.85%,0.88%,"254,261","133,678,818",0.012,1221
"2022-03-21,一",527.41,529.37,527.41,529.32,0.35%,0.37%,"205,000","108,299,174",0.01,1102
"2022-03-21,一",529.2,529.57,527.5,527.51,-0.34%,0.39%,"251,500","132,976,696",0.012,1120
"2022-03-21,一",527.5,529.02,527.5,529.02,0.29%,0.29%,"143,900","76,070,158",0.007,707
"2022-03-21,一",529.68,529.9,529.05,529.7,0.13%,0.16%,"150,200","79,558,527",0.007,774
"2022-03-21,一",529.05,529.3,528.12,528.9,-0.15%,0.22%,"112,600","59,544,076",0.006,582
"2022-03-21,一",528.5,528.5,527,527.51,-0.26%,0.28%,"89,100","47,017,751",0.004,553
"2022-03-21,一",527.76,528.49,527,528.1,0.11%,0.28%,"95,800","50,543,276",0.005,530
"2022-03-21,一",528,529.6,528,529.6,0.28%,0.30%,"125,993","66,656,724",0.006,612
"2022-03-21,一",529.7,531.2,529.59,531.07,0.28%,0.30%,"321,663","170,624,070",0.016,1659
"2022-03-21,一",531.04,532.33,531.04,532.33,0.24%,0.24%,"142,300","75,663,655",0.007,699
"2022-03-21,一",532.4,533.94,532.4,533.9,0.29%,0.29%,"128,100","68,294,066",0.006,654
"2022-03-21,一",533.74,534.2,532.99,532.99,-0.17%,0.23%,"219,482","117,156,118",0.011,1106
"2022-03-21,一",532.99,533,531,531.78,-0.23%,0.38%,"125,818","66,984,888",0.006,539
"2022-03-21,一",531.9,532,530.02,530.02,-0.33%,0.37%,"111,700","59,321,126",0.005,438
"2022-03-21,一",530.27,530.36,529.7,530.36,0.06%,0.12%,"148,987","78,978,773",0.007,606
"2022-03-21,一",529.96,531.77,529.9,530.13,-0.04%,0.35%,"104,563","55,525,349",0.005,518
"2022-03-21,一",531,531.69,530.33,531.69,0.29%,0.26%,"62,200","33,036,754",0.003,266
"2022-03-21,一",531.69,532.23,531.69,532.23,0.10%,0.10%,"62,800","33,410,720",0.003,347
"2022-03-21,一",532.38,532.9,532.38,532.38,0.03%,0.10%,"110,518","58,857,474",0.005,528
"2022-03-21,一",532.78,532.85,532.36,532.38,0.00%,0.09%,"50,800","27,050,554",0.002,318
"2022-03-21,一",532.3,532.36,531.05,531.25,-0.21%,0.25%,"85,700","45,576,993",0.004,529
