时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-04-28,四",399.98,399.98,399.98,399.98,-1.74%,0.00%,"139,400","55,757,212",0.007,575
"2022-04-28,四",399,399.16,397.23,398.69,-0.32%,0.48%,"495,000","197,311,890",0.024,2072
"2022-04-28,四",398.7,399,396.52,398.03,-0.17%,0.62%,"458,652","182,558,960",0.022,1825
"2022-04-28,四",398.23,398.23,397.28,398,-0.01%,0.24%,"331,500","131,877,610",0.016,1221
"2022-04-28,四",398.03,399.66,398,399.66,0.42%,0.42%,"316,335","126,068,430",0.016,1166
"2022-04-28,四",399,399.64,397.68,397.68,-0.50%,0.49%,"293,300","116,883,630",0.014,1100
"2022-04-28,四",397.67,398.17,397.29,397.29,-0.10%,0.22%,"312,397","124,258,770",0.015,1218
"2022-04-28,四",397.67,397.67,395.28,395.28,-0.51%,0.60%,"222,300","88,102,240",0.011,1261
"2022-04-28,四",395.1,395.16,393.91,394,-0.32%,0.32%,"235,700","92,958,190",0.012,1284
"2022-04-28,四",393.96,395.73,393.96,395.43,0.36%,0.45%,"258,074","101,937,590",0.013,1066
"2022-04-28,四",395.96,395.96,394.18,394.33,-0.28%,0.45%,"156,600","61,929,140",0.008,875
"2022-04-28,四",394.15,394.15,393.2,394,-0.08%,0.24%,"232,500","91,568,240",0.011,1125
"2022-04-28,四",394.13,395.99,393.5,395.8,0.46%,0.63%,"174,954","69,022,400",0.009,778
"2022-04-28,四",396.3,396.5,395.35,395.35,-0.11%,0.29%,"129,200","51,164,600",0.006,635
"2022-04-28,四",395.85,396.21,395,396.21,0.22%,0.31%,"131,100","51,850,700",0.006,607
"2022-04-28,四",396.48,396.8,395.33,395.34,-0.22%,0.37%,"159,275","63,047,900",0.008,720
"2022-04-28,四",395.33,395.33,393.06,393.06,-0.58%,0.57%,"164,212","64,663,400",0.008,916
"2022-04-28,四",393.02,394,392.9,393,-0.02%,0.28%,"264,088","103,815,400",0.013,1122
"2022-04-28,四",393,393.26,393,393.25,0.06%,0.07%,"127,486","50,120,700",0.006,599
"2022-04-28,四",393.25,394,393,393,-0.06%,0.25%,"157,682","62,036,100",0.008,789
"2022-04-28,四",392.91,392.91,391.74,391.77,-0.31%,0.30%,"152,632","59,882,000",0.007,935
"2022-04-28,四",391.74,391.8,390.99,390.99,-0.20%,0.21%,"218,000","85,282,800",0.011,1050
"2022-04-28,四",391,391,389.06,389.06,-0.49%,0.50%,"313,200","122,171,300",0.015,1537
"2022-04-28,四",388.96,388.99,388,388.04,-0.26%,0.25%,"346,600","134,656,600",0.017,1527
"2022-04-28,四",388.06,390.04,388.06,390,0.51%,0.51%,"213,100","82,934,200",0.01,938
"2022-04-28,四",389.8,389.88,388.8,389,-0.26%,0.28%,"145,478","56,639,600",0.007,670
"2022-04-28,四",388.84,388.84,388.08,388.29,-0.18%,0.20%,"168,200","65,331,400",0.008,762
"2022-04-28,四",388.08,389.65,388.08,389.04,0.19%,0.40%,"113,200","44,011,500",0.006,592
"2022-04-28,四",390.17,391.05,390,391.05,0.52%,0.27%,"197,960","77,279,500",0.01,1011
"2022-04-28,四",391.04,392.53,391,392.52,0.38%,0.39%,"167,901","65,754,200",0.008,1012
"2022-04-28,四",392.56,393,391,391.22,-0.33%,0.51%,"153,635","60,236,000",0.008,912
"2022-04-28,四",391.59,394.12,391.59,394.12,0.74%,0.65%,"160,130","62,929,600",0.008,980
"2022-04-28,四",393.96,394,392.56,392.56,-0.40%,0.37%,"152,300","59,921,700",0.007,1010
"2022-04-28,四",392.5,392.95,392.2,392.7,0.04%,0.19%,"98,100","38,513,000",0.005,511
"2022-04-28,四",392.56,393.5,392.22,393.44,0.19%,0.33%,"63,200","24,841,400",0.003,429
"2022-04-28,四",393.53,393.64,392.09,392.65,-0.20%,0.39%,"123,400","48,478,800",0.006,731
"2022-04-28,四",392.37,393.39,392.37,393.39,0.19%,0.26%,"119,500","46,980,600",0.006,598
"2022-04-28,四",393,395.9,392.81,393.51,0.03%,0.79%,"141,000","55,487,300",0.007,871
"2022-04-28,四",393.51,393.96,393.11,393.11,-0.10%,0.22%,"101,000","39,759,600",0.005,622
"2022-04-28,四",392.99,393,392.11,392.11,-0.25%,0.23%,"136,000","53,416,000",0.007,643
"2022-04-28,四",392.05,392.05,390.17,390.65,-0.37%,0.48%,"201,691","78,881,500",0.01,657
"2022-04-28,四",390.62,392.36,390.53,392.36,0.44%,0.47%,"66,006","25,831,000",0.003,410
"2022-04-28,四",392.12,393.02,392.04,393.02,0.17%,0.25%,"73,900","29,001,000",0.004,397
"2022-04-28,四",393,393.88,392.89,393.01,0.00%,0.25%,"72,900","28,672,000",0.004,479
"2022-04-28,四",393.03,394.87,392.4,394.87,0.47%,0.63%,"102,100","40,125,100",0.005,549
"2022-04-28,四",394.75,397,394.66,397,0.54%,0.59%,"107,400","42,522,300",0.005,555
"2022-04-28,四",397,397,396.22,396.94,-0.02%,0.20%,"181,796","72,122,600",0.009,718
"2022-04-28,四",396.93,399.02,396.89,399.02,0.52%,0.54%,"139,600","55,585,700",0.007,653
"2022-04-28,四",399,399.19,398.56,399,-0.01%,0.16%,"200,000","79,800,700",0.01,865
"2022-04-28,四",398.9,399.9,398.85,399.9,0.23%,0.26%,"108,500","43,311,800",0.005,635
"2022-04-28,四",399.86,399.99,399.15,399.26,-0.16%,0.21%,"190,310","76,071,000",0.009,970
"2022-04-28,四",399.2,399.2,397.7,397.7,-0.39%,0.38%,"120,890","48,189,200",0.006,553
"2022-04-28,四",397.7,398.88,397.7,398.88,0.30%,0.30%,"146,900","58,485,000",0.007,679
"2022-04-28,四",398.55,398.99,397,397,-0.47%,0.50%,"132,800","52,880,600",0.007,517
"2022-04-28,四",397.01,398.6,396.6,398.6,0.40%,0.50%,"86,000","34,193,300",0.004,402
"2022-04-28,四",398.69,399.12,398.59,399.12,0.13%,0.13%,"167,600","66,824,200",0.008,706
"2022-04-28,四",399,399,398.46,398.46,-0.17%,0.14%,"104,500","41,680,900",0.005,404
"2022-04-28,四",398.55,398.99,397.38,397.41,-0.26%,0.40%,"77,800","30,960,700",0.004,453
"2022-04-28,四",398.5,399.55,398.5,399.55,0.54%,0.26%,"62,000","24,728,200",0.003,401
"2022-04-28,四",399.62,399.68,398.9,399.5,-0.01%,0.20%,"69,500","27,761,900",0.003,452
"2022-04-28,四",399.19,399.89,399.19,399.89,0.10%,0.18%,"81,900","32,726,400",0.004,410
"2022-04-28,四",399.77,399.89,399,399.54,-0.09%,0.22%,"122,300","48,860,400",0.006,571
"2022-04-28,四",399.53,399.7,398.99,399.32,-0.06%,0.18%,"86,800","34,657,100",0.004,432
"2022-04-28,四",399,399.67,398.84,398.84,-0.12%,0.21%,"73,000","29,138,400",0.004,404
"2022-04-28,四",398.91,399,398.6,398.6,-0.06%,0.10%,"114,100","45,518,200",0.006,321
"2022-04-28,四",398.91,399.3,398.44,399.3,0.18%,0.22%,"115,900","46,211,400",0.006,481
"2022-04-28,四",399,399,397.24,397.24,-0.52%,0.44%,"91,100","36,290,800",0.004,385
"2022-04-28,四",397.2,397.2,395.4,395.55,-0.43%,0.45%,"99,000","39,226,300",0.005,438
"2022-04-28,四",395.79,397.01,395.76,397,0.37%,0.32%,"74,900","29,682,000",0.004,450
"2022-04-28,四",397.01,398.47,396.95,398.42,0.36%,0.38%,"73,100","29,068,700",0.004,349
"2022-04-28,四",398.44,398.97,398.02,398.67,0.06%,0.24%,"81,200","32,369,900",0.004,418
"2022-04-28,四",399,399,398.5,398.5,-0.04%,0.13%,"70,100","27,955,500",0.003,334
"2022-04-28,四",398.65,399.2,398.57,399.2,0.18%,0.16%,"96,000","38,296,400",0.005,421
"2022-04-28,四",399.27,400,398.91,399.3,0.03%,0.27%,"175,400","70,064,600",0.009,582
"2022-04-28,四",399,399.3,398.29,398.91,-0.10%,0.25%,"66,600","26,572,700",0.003,302
"2022-04-28,四",399.06,399.15,398.6,398.95,0.01%,0.14%,"54,600","21,776,500",0.003,252
"2022-04-28,四",398.6,399.3,398.6,399.2,0.06%,0.18%,"49,600","19,792,800",0.002,242
"2022-04-28,四",399.21,399.44,398.45,399,-0.05%,0.25%,"57,362","22,879,500",0.003,289
"2022-04-28,四",399,399.44,399,399.28,0.07%,0.11%,"48,800","19,483,700",0.002,283
"2022-04-28,四",399.26,399.26,398.3,399,-0.07%,0.24%,"92,600","36,920,500",0.005,418
"2022-04-28,四",398.43,399.16,398.3,399,0.00%,0.22%,"53,800","21,446,500",0.003,306
