时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-04-08,五",492.7,492.7,492.7,492.7,-0.51%,0.00%,"35,300","17,392,310",0.002,205
"2022-04-08,五",493,496.11,493,493.35,0.13%,0.63%,"115,684","57,142,525",0.006,690
"2022-04-08,五",493.88,494,493.01,493.01,-0.07%,0.20%,"42,500","20,970,378",0.002,313
"2022-04-08,五",492.83,494,492,494,0.20%,0.41%,"93,080","45,872,047",0.005,518
"2022-04-08,五",494.2,495.13,494,495.05,0.21%,0.23%,"59,700","29,536,850",0.003,395
"2022-04-08,五",495.36,496.77,495.18,496.66,0.33%,0.32%,"51,700","25,654,630",0.003,361
"2022-04-08,五",496.8,496.8,495.37,495.39,-0.26%,0.29%,"76,900","38,148,780",0.004,500
"2022-04-08,五",496,496,495.11,495.11,-0.06%,0.18%,"57,300","28,393,420",0.003,369
"2022-04-08,五",495.93,495.93,494.5,494.97,-0.03%,0.29%,"54,200","26,827,420",0.003,264
"2022-04-08,五",494.53,495.8,494.5,495.77,0.16%,0.26%,"48,300","23,913,750",0.002,246
"2022-04-08,五",495.77,495.77,493.39,493.39,-0.48%,0.48%,"50,307","24,871,320",0.002,341
"2022-04-08,五",494.2,494.2,493,493.23,-0.03%,0.24%,"49,655","24,504,980",0.002,302
"2022-04-08,五",492.99,493.01,490,490,-0.65%,0.61%,"63,100","31,021,400",0.003,417
"2022-04-08,五",489.99,491.64,489.99,490.6,0.12%,0.34%,"132,498","64,961,120",0.006,787
"2022-04-08,五",490.6,491,490.28,491,0.08%,0.15%,"33,524","16,446,550",0.002,243
"2022-04-08,五",491,492.5,490.4,491.76,0.15%,0.43%,"45,745","22,468,130",0.002,340
"2022-04-08,五",492.49,492.68,492.04,492.49,0.15%,0.13%,"11,900","5,860,600",0.001,104
"2022-04-08,五",492.45,494.2,492.45,494.2,0.35%,0.36%,"47,172","23,260,950",0.002,258
"2022-04-08,五",494.2,494.53,493.33,494,-0.04%,0.24%,"30,800","15,216,510",0.002,229
"2022-04-08,五",493.55,494,493.28,493.28,-0.15%,0.15%,"17,200","8,488,710",0.001,124
"2022-04-08,五",493.02,493.33,493,493.01,-0.05%,0.07%,"32,800","16,171,620",0.002,201
"2022-04-08,五",493.05,493.05,491,491.18,-0.37%,0.42%,"74,100","36,478,360",0.004,323
"2022-04-08,五",491.18,491.86,491.18,491.66,0.10%,0.14%,"28,000","13,760,430",0.001,198
"2022-04-08,五",491.25,491.68,490.49,490.49,-0.24%,0.24%,"25,370","12,460,710",0.001,198
"2022-04-08,五",490.87,491.64,490.42,491.5,0.21%,0.25%,"32,546","15,976,470",0.002,223
"2022-04-08,五",491.5,492,490.26,490.26,-0.25%,0.35%,"50,900","24,975,880",0.002,306
"2022-04-08,五",490.26,492,490.08,491.57,0.27%,0.39%,"42,700","20,946,360",0.002,239
"2022-04-08,五",491.57,492,490.76,490.95,-0.13%,0.25%,"15,700","7,713,480",0.001,118
"2022-04-08,五",490.76,492.34,490.58,490.99,0.01%,0.36%,"56,100","27,559,110",0.003,387
"2022-04-08,五",491,491,489.02,489.1,-0.38%,0.40%,"97,000","47,511,990",0.005,565
"2022-04-08,五",489,489.12,489,489.11,0.00%,0.02%,"53,600","26,211,560",0.003,340
"2022-04-08,五",489.12,491.4,489.12,490.63,0.31%,0.47%,"62,426","30,596,450",0.003,315
"2022-04-08,五",490.84,490.84,489.02,490.02,-0.12%,0.37%,"41,019","20,087,490",0.002,255
"2022-04-08,五",490.03,492,489.01,491.44,0.29%,0.61%,"26,200","12,847,710",0.001,191
"2022-04-08,五",492,492,491.3,491.41,-0.01%,0.14%,"11,100","5,457,660",0.001,85
"2022-04-08,五",491.4,491.41,490.63,490.63,-0.16%,0.16%,"12,500","6,136,280",0.001,109
"2022-04-08,五",490.64,491.99,490.6,491.99,0.28%,0.28%,"37,900","18,613,920",0.002,193
"2022-04-08,五",491.99,492,491.1,491.1,-0.18%,0.18%,"31,900","15,690,690",0.002,159
"2022-04-08,五",491.53,492.84,491.51,492.3,0.24%,0.27%,"51,500","25,349,680",0.003,232
"2022-04-08,五",492.16,492.3,491.3,491.51,-0.16%,0.20%,"16,915","8,317,410",0.001,140
"2022-04-08,五",492,492,491.5,491.89,0.08%,0.10%,"11,800","5,803,410",0.001,94
"2022-04-08,五",491.89,492.05,491.17,491.18,-0.14%,0.18%,"28,485","14,007,770",0.001,230
