时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-04-27,三",367,367,367,367,-2.65%,0.00%,"250,691","92,003,597",0.012,649
"2022-04-27,三",369,374.38,366.74,373,1.63%,2.08%,"735,746","272,722,180",0.036,2276
"2022-04-27,三",372.63,374.9,371.99,374.39,0.37%,0.78%,"345,065","128,741,895",0.017,1316
"2022-04-27,三",374.51,374.98,371.36,371.36,-0.81%,0.97%,"188,300","70,183,070",0.009,1206
"2022-04-27,三",371.25,373.07,371,373.07,0.46%,0.56%,"465,780","173,324,560",0.023,1855
"2022-04-27,三",373.56,373.56,371.16,371.54,-0.41%,0.64%,"168,000","62,503,252",0.008,1017
"2022-04-27,三",371.11,373.99,370.88,373,0.39%,0.84%,"257,656","95,788,236",0.013,1393
"2022-04-27,三",373.38,377,372.5,376.65,0.98%,1.21%,"248,371","92,975,494",0.012,1229
"2022-04-27,三",376.9,378.48,376.5,377.37,0.19%,0.53%,"183,850","69,295,140",0.009,950
"2022-04-27,三",378.5,379.99,378,379,0.43%,0.53%,"233,879","88,543,159",0.011,1040
"2022-04-27,三",378.86,379,377.33,377.33,-0.44%,0.44%,"239,521","90,613,936",0.012,891
"2022-04-27,三",377.5,380.98,377.5,379.99,0.70%,0.92%,"249,030","94,457,429",0.012,1112
"2022-04-27,三",379.37,380,378.3,378.5,-0.39%,0.45%,"169,700","64,382,619",0.008,808
"2022-04-27,三",378.35,378.56,378.05,378.05,-0.12%,0.13%,"117,400","44,436,261",0.006,636
"2022-04-27,三",378.14,378.14,376.54,376.54,-0.40%,0.42%,"152,800","57,667,365",0.007,680
"2022-04-27,三",376.8,377.18,376.3,376.81,0.07%,0.23%,"162,000","61,023,416",0.008,698
"2022-04-27,三",377,378.99,376.32,376.57,-0.06%,0.71%,"130,300","49,128,221",0.006,643
"2022-04-27,三",376.7,378,375.2,376.39,-0.05%,0.74%,"236,111","88,812,758",0.012,988
"2022-04-27,三",377.3,378,376.3,376.3,-0.02%,0.45%,"134,100","50,581,300",0.007,688
"2022-04-27,三",376.9,378.33,376.5,378.31,0.53%,0.49%,"117,500","44,356,133",0.006,629
"2022-04-27,三",378.3,378.88,377.52,378.39,0.02%,0.36%,"149,400","56,518,155",0.007,737
"2022-04-27,三",378.44,378.44,376.01,376.01,-0.63%,0.64%,"93,700","35,334,670",0.005,517
"2022-04-27,三",376,377.43,375.8,376.51,0.13%,0.43%,"132,411","49,844,139",0.006,657
"2022-04-27,三",376,376,374.5,374.5,-0.53%,0.40%,"109,900","41,234,749",0.005,588
"2022-04-27,三",374.99,375.53,374.5,375.44,0.25%,0.28%,"107,400","40,286,183",0.005,622
"2022-04-27,三",375.2,375.21,373.52,373.52,-0.51%,0.45%,"139,000","52,058,194",0.007,784
"2022-04-27,三",373.2,374.5,373.2,374.1,0.16%,0.35%,"105,900","39,587,131",0.005,593
"2022-04-27,三",374.1,374.1,373.21,373.3,-0.21%,0.24%,"125,108","46,715,963",0.006,586
"2022-04-27,三",373.33,373.33,372.72,372.8,-0.13%,0.16%,"60,000","22,383,374",0.003,355
"2022-04-27,三",372.76,374.05,372.72,374.05,0.34%,0.36%,"127,826","47,735,571",0.006,551
"2022-04-27,三",374.06,374.5,373.67,373.67,-0.10%,0.22%,"76,300","28,549,927",0.004,415
"2022-04-27,三",373.62,374.57,373.37,374.57,0.24%,0.32%,"64,611","24,165,710",0.003,338
"2022-04-27,三",374.57,374.57,373.32,373.38,-0.32%,0.33%,"70,074","26,194,836",0.003,479
"2022-04-27,三",373.27,373.5,372.5,373.5,0.03%,0.27%,"68,400","25,510,395",0.003,397
"2022-04-27,三",373.32,374.57,372.8,374.54,0.28%,0.47%,"50,500","18,861,382",0.002,301
"2022-04-27,三",374.44,375,374,374,-0.14%,0.27%,"100,000","37,463,036",0.005,349
"2022-04-27,三",374.19,376.4,374.19,375.99,0.53%,0.59%,"77,311","29,021,462",0.004,386
"2022-04-27,三",376.55,376.55,374.4,374.64,-0.36%,0.57%,"71,100","26,665,367",0.003,296
"2022-04-27,三",374.5,374.64,374,374,-0.17%,0.17%,"57,300","21,451,173",0.003,254
"2022-04-27,三",373.97,374.02,373.5,373.7,-0.08%,0.14%,"48,800","18,245,722",0.002,283
"2022-04-27,三",373.39,373.71,372.78,372.78,-0.25%,0.25%,"131,500","49,060,921",0.006,462
"2022-04-27,三",372.67,373,372.5,373,0.06%,0.13%,"77,911","29,038,657",0.004,369
"2022-04-27,三",372.65,373,372.65,372.75,-0.07%,0.09%,"47,805","17,819,573",0.002,292
"2022-04-27,三",372.73,373.27,372.71,373,0.07%,0.15%,"80,730","30,107,517",0.004,346
"2022-04-27,三",373,373.15,371.99,371.99,-0.27%,0.31%,"86,800","32,345,216",0.004,481
"2022-04-27,三",371.75,371.75,371.28,371.28,-0.19%,0.13%,"74,911","27,828,814",0.004,334
"2022-04-27,三",371.2,371.2,370.01,370.01,-0.34%,0.32%,"113,103","41,900,299",0.006,604
"2022-04-27,三",370,370,368.48,368.51,-0.41%,0.41%,"102,300","37,783,623",0.005,575
"2022-04-27,三",368.33,369.37,368.33,369,0.13%,0.28%,"137,600","50,746,661",0.007,724
"2022-04-27,三",368.9,368.91,368.43,368.44,-0.15%,0.13%,"77,800","28,681,390",0.004,522
"2022-04-27,三",368.44,368.44,368.01,368.01,-0.12%,0.12%,"171,011","62,951,112",0.008,839
"2022-04-27,三",368.03,369.37,368,369.13,0.30%,0.37%,"142,700","52,597,423",0.007,704
"2022-04-27,三",369.05,369.05,368.07,368.08,-0.28%,0.27%,"72,100","26,567,741",0.004,406
"2022-04-27,三",368.13,368.84,368.07,368.84,0.21%,0.21%,"66,500","24,497,134",0.003,398
"2022-04-27,三",368.84,369.56,368.83,369.56,0.20%,0.20%,"58,011","21,409,191",0.003,310
"2022-04-27,三",369.56,370.07,369.56,369.97,0.11%,0.14%,"61,400","22,710,737",0.003,296
"2022-04-27,三",369.86,369.86,368.27,368.32,-0.45%,0.43%,"64,300","23,722,469",0.003,371
"2022-04-27,三",368.27,368.32,368.06,368.28,-0.01%,0.07%,"115,400","42,480,650",0.006,470
"2022-04-27,三",368.26,368.82,368.26,368.76,0.13%,0.15%,"48,539","17,886,432",0.002,305
"2022-04-27,三",368.8,369.5,368.44,368.82,0.02%,0.29%,"85,505","31,553,509",0.004,454
"2022-04-27,三",369.88,369.88,368.82,369.36,0.15%,0.29%,"50,300","18,567,698",0.002,212
"2022-04-27,三",369.41,371.8,369.41,370.23,0.24%,0.65%,"66,800","24,728,708",0.003,378
"2022-04-27,三",370.4,370.4,369,369.33,-0.24%,0.38%,"45,300","16,752,660",0.002,312
"2022-04-27,三",369.09,369.09,367.97,368,-0.36%,0.30%,"89,989","33,141,802",0.004,500
"2022-04-27,三",367.92,367.93,367.78,367.91,-0.02%,0.04%,"57,911","21,305,326",0.003,283
"2022-04-27,三",368,369.21,368,368.89,0.27%,0.33%,"28,800","10,618,338",0.001,189
"2022-04-27,三",368.5,368.99,368.49,368.84,-0.01%,0.14%,"47,900","17,660,780",0.002,263
"2022-04-27,三",368.87,368.96,368.83,368.94,0.03%,0.04%,"26,900","9,923,512",0.001,178
"2022-04-27,三",368.96,370.46,368.94,370.46,0.41%,0.41%,"78,000","28,855,972",0.004,300
"2022-04-27,三",370.5,372.66,370.5,372,0.42%,0.58%,"61,300","22,780,902",0.003,354
"2022-04-27,三",371.92,372.84,371.3,372.83,0.22%,0.41%,"66,100","24,597,641",0.003,394
"2022-04-27,三",372.08,372.5,371.27,371.27,-0.42%,0.33%,"31,110","11,571,338",0.002,206
"2022-04-27,三",371.1,371.1,369.9,369.9,-0.37%,0.32%,"27,790","10,286,592",0.001,193
"2022-04-27,三",369.76,371,369.29,370.05,0.04%,0.46%,"43,500","16,114,691",0.002,250
"2022-04-27,三",370.15,370.99,370.05,370.99,0.25%,0.25%,"28,300","10,480,216",0.001,213
"2022-04-27,三",370.95,371.92,370.84,371.7,0.19%,0.29%,"81,131","30,114,300",0.004,296
"2022-04-27,三",371.53,371.91,371.43,371.87,0.05%,0.13%,"38,800","14,421,576",0.002,217
"2022-04-27,三",371.88,372.05,371.61,372.05,0.05%,0.12%,"71,000","26,400,583",0.003,311
