时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-03-10,四",490,490,490,490,3.49%,0.00%,"686,800","336,532,000",0.034,1407
"2022-03-10,四",488,491,485.31,490.17,0.03%,1.16%,"1,826,545","891,550,340",0.09,5443
"2022-03-10,四",490.5,491.73,486,489,-0.24%,1.17%,"599,800","293,816,220",0.029,2324
"2022-03-10,四",488,490.28,486.2,489.94,0.19%,0.83%,"482,334","235,670,120",0.024,1838
"2022-03-10,四",489.94,490.25,488.5,490.05,0.02%,0.36%,"554,850","271,705,020",0.027,1652
"2022-03-10,四",490.05,492.14,489.7,491.01,0.20%,0.50%,"483,559","237,322,220",0.024,1845
"2022-03-10,四",492,492.5,490.56,491.32,0.06%,0.40%,"482,900","237,417,870",0.024,1551
"2022-03-10,四",490.97,492.39,490.97,491.59,0.05%,0.29%,"478,193","235,151,960",0.023,1571
"2022-03-10,四",492.25,492.25,490.46,491,-0.12%,0.36%,"332,700","163,481,450",0.016,1542
"2022-03-10,四",490.47,492.3,490.47,492.27,0.26%,0.37%,"364,900","179,470,120",0.018,1511
"2022-03-10,四",492.26,493.16,492.25,493.01,0.15%,0.18%,"397,213","195,680,410",0.019,1452
"2022-03-10,四",493.08,494,493.08,493.97,0.19%,0.19%,"212,400","104,819,265",0.01,845
"2022-03-10,四",493.92,494.88,493.86,494.04,0.01%,0.21%,"441,800","218,347,710",0.022,1594
"2022-03-10,四",494.2,494.35,493.99,494.11,0.01%,0.07%,"259,500","128,242,481",0.013,1164
"2022-03-10,四",494,494.22,493.62,494.12,0.00%,0.12%,"203,500","100,535,193",0.01,1010
"2022-03-10,四",494.22,494.22,492.6,493.54,-0.12%,0.33%,"276,400","136,392,070",0.014,1055
"2022-03-10,四",493.6,494.09,493.54,493.98,0.09%,0.11%,"212,103","104,758,893",0.01,918
"2022-03-10,四",494,495.28,494,495.27,0.26%,0.26%,"429,685","212,556,270",0.021,1688
"2022-03-10,四",495.36,496.12,495.36,496,0.15%,0.15%,"307,400","152,431,790",0.015,1256
"2022-03-10,四",495.74,498,495.46,497.5,0.30%,0.51%,"287,000","142,476,380",0.014,1043
"2022-03-10,四",497.6,498.28,497.27,498.08,0.12%,0.20%,"278,300","138,531,480",0.014,1197
"2022-03-10,四",498.16,498.41,497.02,498.11,0.01%,0.28%,"453,966","225,989,560",0.022,1570
"2022-03-10,四",498,498.14,497.5,498.14,0.01%,0.13%,"253,140","126,054,706",0.012,1077
"2022-03-10,四",498.17,498.92,498.14,498.92,0.16%,0.16%,"182,680","91,068,182",0.009,772
"2022-03-10,四",498.93,499.04,498.4,499,0.02%,0.13%,"266,590","133,011,452",0.013,971
"2022-03-10,四",499.33,499.6,499.05,499.57,0.11%,0.11%,"118,300","59,080,520",0.006,520
"2022-03-10,四",499.65,499.65,497.93,497.93,-0.33%,0.34%,"182,754","91,180,619",0.009,577
"2022-03-10,四",497.16,497.16,493.76,493.99,-0.79%,0.68%,"169,800","84,162,198",0.008,582
"2022-03-10,四",493.99,496.07,493.76,496,0.41%,0.47%,"168,640","83,497,696",0.008,710
"2022-03-10,四",495.8,496.05,494.2,494.94,-0.21%,0.37%,"199,290","98,714,805",0.01,685
"2022-03-10,四",494.05,495.23,493.72,493.88,-0.21%,0.31%,"108,300","53,555,651",0.005,506
"2022-03-10,四",493.71,493.71,492.78,492.78,-0.22%,0.19%,"97,500","48,084,405",0.005,535
"2022-03-10,四",492.8,494.7,492.78,494.7,0.39%,0.39%,"86,157","42,516,959",0.004,439
"2022-03-10,四",494.89,495.54,494.89,495.54,0.17%,0.13%,"122,000","60,405,513",0.006,584
"2022-03-10,四",495.55,496,495.55,495.71,0.03%,0.09%,"118,200","58,613,854",0.006,440
"2022-03-10,四",495.6,495.87,495.2,495.21,-0.10%,0.14%,"107,000","53,033,858",0.005,505
"2022-03-10,四",495.2,495.87,495.2,495.87,0.13%,0.14%,"41,300","20,466,739",0.002,251
"2022-03-10,四",495.86,496,495.21,495.92,0.01%,0.16%,"75,600","37,478,723",0.004,388
"2022-03-10,四",495.93,495.99,495.25,495.25,-0.14%,0.15%,"70,000","34,711,911",0.003,360
"2022-03-10,四",495.25,496,495.18,496,0.15%,0.17%,"106,900","52,982,131",0.005,456
"2022-03-10,四",495.91,496.77,495.91,496.77,0.16%,0.17%,"100,900","50,071,272",0.005,387
"2022-03-10,四",496.8,496.94,496.77,496.88,0.02%,0.03%,"52,400","26,035,450",0.003,345
"2022-03-10,四",496.83,496.85,496.4,496.85,-0.01%,0.09%,"102,400","50,869,945",0.005,442
"2022-03-10,四",496.8,497,496.48,496.88,0.01%,0.10%,"66,200","32,884,857",0.003,347
"2022-03-10,四",496.88,496.9,496.85,496.85,-0.01%,0.01%,"35,322","17,550,632",0.002,214
"2022-03-10,四",496.87,497.49,496.85,497.4,0.11%,0.13%,"95,200","47,315,152",0.005,482
"2022-03-10,四",497.4,497.5,496.95,497.49,0.02%,0.11%,"59,000","29,345,452",0.003,346
"2022-03-10,四",497.32,497.34,496.71,496.73,-0.15%,0.13%,"125,978","62,596,334",0.006,372
"2022-03-10,四",496.5,497.09,496.35,496.85,0.02%,0.15%,"105,322","52,327,360",0.005,390
"2022-03-10,四",496.85,497.99,496.85,497.99,0.23%,0.23%,"145,800","72,554,423",0.007,515
"2022-03-10,四",497.99,498,497.91,498,0.00%,0.02%,"103,149","51,364,966",0.005,391
"2022-03-10,四",498.07,498.1,497.87,498,0.00%,0.05%,"52,551","26,172,251",0.003,304
"2022-03-10,四",497.99,499,497.98,499,0.20%,0.20%,"136,901","68,233,059",0.007,617
"2022-03-10,四",498.99,499.48,498.99,499.48,0.10%,0.10%,"90,502","45,170,480",0.004,530
"2022-03-10,四",499.49,499.49,499.35,499.35,-0.03%,0.03%,"132,020","65,933,901",0.006,642
"2022-03-10,四",499.2,499.35,498.98,499.35,0.00%,0.07%,"96,800","48,322,093",0.005,477
"2022-03-10,四",499.36,499.8,499.35,499.79,0.09%,0.09%,"89,683","44,804,750",0.004,577
"2022-03-10,四",499.78,499.99,499.78,499.97,0.04%,0.04%,"113,500","56,740,586",0.006,624
"2022-03-10,四",499.99,500,499.79,499.84,-0.03%,0.04%,"93,800","46,896,829",0.005,540
"2022-03-10,四",499.79,500.3,499.37,500.3,0.09%,0.19%,"342,810","171,382,830",0.017,1629
"2022-03-10,四",500.49,502,500.3,501.99,0.34%,0.34%,"101,400","50,827,031",0.005,603
"2022-03-10,四",501.99,502.88,501.99,502.88,0.18%,0.18%,"59,900","30,085,946",0.003,367
"2022-03-10,四",502.98,503.84,502.98,503.44,0.11%,0.17%,"143,500","72,221,668",0.007,758
"2022-03-10,四",503.22,503.66,503.05,503.55,0.02%,0.12%,"146,442","73,717,040",0.007,749
"2022-03-10,四",503.6,504.15,503.55,504.14,0.12%,0.12%,"127,100","64,039,757",0.006,634
"2022-03-10,四",504.2,504.76,504.2,504.65,0.10%,0.11%,"111,300","56,151,867",0.005,459
"2022-03-10,四",504.68,505,504.68,504.98,0.07%,0.06%,"187,292","94,565,537",0.009,722
