时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-04-12,二",460.77,460.77,460.77,460.77,0.39%,0.00%,"89,243","41,120,497",0.004,367
"2022-04-12,二",460.96,465.99,460.96,465.01,0.92%,1.09%,"352,217","163,381,620",0.017,1639
"2022-04-12,二",465.08,465.5,462.37,463,-0.43%,0.67%,"228,200","106,030,880",0.011,1336
"2022-04-12,二",462.81,464.3,462.41,464.06,0.23%,0.41%,"71,616","33,190,760",0.004,495
"2022-04-12,二",464.81,466.18,464.08,465,0.20%,0.45%,"234,233","108,975,120",0.011,1049
"2022-04-12,二",464.75,465,463.29,463.59,-0.30%,0.37%,"106,677","49,513,490",0.005,552
"2022-04-12,二",463.5,464,463.17,464,0.09%,0.18%,"87,717","40,653,020",0.004,564
"2022-04-12,二",464.21,465.33,464.21,464.45,0.10%,0.24%,"109,200","50,729,450",0.005,618
"2022-04-12,二",464.45,464.45,463.17,463.98,-0.10%,0.28%,"88,100","40,857,310",0.004,486
"2022-04-12,二",463.98,464.25,462.83,464.25,0.06%,0.31%,"112,492","52,112,200",0.006,624
"2022-04-12,二",464.25,464.25,462.87,462.97,-0.28%,0.30%,"90,500","41,917,910",0.004,501
"2022-04-12,二",463,463.62,461.5,462,-0.21%,0.46%,"143,904","66,597,150",0.007,656
"2022-04-12,二",461.88,463.2,461.6,462.77,0.17%,0.35%,"114,757","53,039,120",0.006,535
"2022-04-12,二",462.22,463.8,461.95,461.95,-0.18%,0.40%,"72,800","33,688,870",0.004,498
"2022-04-12,二",462,462,461.1,461.1,-0.18%,0.19%,"77,300","35,653,350",0.004,462
"2022-04-12,二",461.01,461.7,460.77,461.02,-0.02%,0.20%,"168,193","77,552,760",0.008,788
"2022-04-12,二",461.12,461.74,460.84,460.93,-0.02%,0.20%,"76,000","35,036,070",0.004,466
"2022-04-12,二",460.98,463.06,460.84,463.06,0.46%,0.48%,"147,210","67,968,210",0.007,692
"2022-04-12,二",463,463.8,462.5,463.8,0.16%,0.28%,"94,503","43,760,690",0.005,466
"2022-04-12,二",463.9,464.7,463,464.6,0.17%,0.37%,"85,400","39,597,420",0.004,463
"2022-04-12,二",464.38,464.38,463.93,464.2,-0.09%,0.10%,"94,700","43,947,730",0.005,436
"2022-04-12,二",464.15,464.88,463.5,464.29,0.02%,0.30%,"127,600","59,247,660",0.006,549
"2022-04-12,二",464.15,464.4,463.72,464.3,0.00%,0.15%,"111,507","51,755,520",0.005,442
"2022-04-12,二",464.39,464.39,463.5,463.9,-0.09%,0.19%,"37,303","17,306,290",0.002,298
"2022-04-12,二",463.92,464.58,463.91,464.58,0.15%,0.14%,"42,109","19,548,800",0.002,310
"2022-04-12,二",464.6,465.89,464.6,465.89,0.28%,0.28%,"105,503","49,081,300",0.005,543
"2022-04-12,二",465.97,466.5,465.8,466,0.02%,0.15%,"125,701","58,602,500",0.006,691
