时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-03-16,三",476.2,476.2,476.2,476.2,2.81%,0.00%,"433,391","206,380,790",0.021,733
"2022-03-16,三",475.77,476.78,470,471.86,-0.91%,1.42%,"689,885","327,108,540",0.034,1979
"2022-03-16,三",473,478.3,472.62,477.3,1.15%,1.20%,"380,943","181,355,610",0.019,1369
"2022-03-16,三",477.09,477.09,474,474.2,-0.65%,0.65%,"271,900","129,366,447",0.013,1138
"2022-03-16,三",474.2,474.2,472.01,473.61,-0.12%,0.46%,"146,300","69,244,545",0.007,760
"2022-03-16,三",473,473.6,471.6,471.66,-0.41%,0.42%,"137,300","64,853,841",0.007,707
"2022-03-16,三",471.56,472.41,470.8,471.75,0.02%,0.34%,"105,000","49,518,153",0.005,580
"2022-03-16,三",471.75,472.18,470.16,470.16,-0.34%,0.43%,"115,700","54,525,893",0.006,637
"2022-03-16,三",470.11,470.11,468.49,469.15,-0.21%,0.34%,"128,400","60,268,854",0.006,624
"2022-03-16,三",469.98,474.01,469.15,473.18,0.86%,1.04%,"191,200","90,057,650",0.009,624
"2022-03-16,三",473.82,473.82,472,472.13,-0.22%,0.38%,"130,100","61,567,211",0.006,602
"2022-03-16,三",472.18,473.29,471.83,473.29,0.25%,0.31%,"127,000","59,986,339",0.006,602
"2022-03-16,三",473.01,474.44,473.01,474.44,0.24%,0.30%,"114,302","54,146,791",0.006,556
"2022-03-16,三",474.12,474.45,471.8,471.8,-0.56%,0.56%,"128,900","60,997,050",0.006,529
"2022-03-16,三",471.66,472.02,470.1,471.49,-0.07%,0.41%,"94,365","44,523,614",0.005,423
"2022-03-16,三",470.1,472.02,470.1,472,0.11%,0.41%,"119,700","56,450,642",0.006,578
"2022-03-16,三",471.59,472.95,470.99,472.27,0.06%,0.42%,"125,300","59,138,915",0.006,588
"2022-03-16,三",472.52,475.6,472.22,475.6,0.71%,0.72%,"142,900","67,736,245",0.007,726
"2022-03-16,三",475.66,476.5,475.66,476.48,0.19%,0.18%,"171,611","81,722,275",0.008,957
"2022-03-16,三",476.44,477,476.38,477,0.11%,0.13%,"134,190","63,949,243",0.007,739
"2022-03-16,三",477.02,478.1,477.02,477.3,0.06%,0.23%,"161,600","77,204,665",0.008,880
"2022-03-16,三",477.1,478.14,476.4,478.14,0.18%,0.36%,"140,100","66,907,642",0.007,821
"2022-03-16,三",478.25,480.47,478.25,480.11,0.41%,0.46%,"265,510","127,313,762",0.013,1274
"2022-03-16,三",480.05,480.8,479.51,480.75,0.13%,0.27%,"288,300","138,444,780",0.014,1411
"2022-03-16,三",480.6,481.85,480.6,481.82,0.22%,0.26%,"147,305","70,913,611",0.007,856
"2022-03-16,三",481.85,481.98,480.87,481.75,-0.01%,0.23%,"146,495","70,558,796",0.007,856
"2022-03-16,三",481.22,481.5,480.7,480.7,-0.22%,0.17%,"125,400","60,346,766",0.006,730
"2022-03-16,三",480.82,480.82,480.44,480.47,-0.05%,0.08%,"99,700","47,911,801",0.005,611
"2022-03-16,三",480.62,483.06,480.62,483,0.53%,0.51%,"311,500","150,086,630",0.015,1619
"2022-03-16,三",483,484.58,483,484.55,0.32%,0.33%,"183,738","88,882,760",0.009,680
"2022-03-16,三",484.58,484.88,483.5,483.5,-0.22%,0.28%,"259,400","125,631,644",0.013,1384
"2022-03-16,三",483.61,483.98,483.3,483.59,0.02%,0.14%,"152,600","73,801,037",0.007,784
"2022-03-16,三",483.58,483.9,483.37,483.57,0.00%,0.11%,"152,600","73,811,774",0.007,750
"2022-03-16,三",483.5,483.55,481.83,482.89,-0.14%,0.36%,"119,090","57,510,733",0.006,703
"2022-03-16,三",482.89,483.8,482.63,483.73,0.17%,0.24%,"139,200","67,287,571",0.007,695
"2022-03-16,三",483.79,483.83,483.1,483.35,-0.08%,0.15%,"114,815","55,528,226",0.006,644
"2022-03-16,三",483.35,483.79,483.01,483.79,0.09%,0.16%,"127,200","61,513,454",0.006,746
"2022-03-16,三",483.77,485.57,483.77,485.32,0.32%,0.37%,"308,760","149,623,740",0.015,1569
"2022-03-16,三",484.7,485.58,483.15,484.33,-0.20%,0.50%,"208,605","101,058,189",0.01,862
"2022-03-16,三",484.6,484.98,481.77,481.95,-0.49%,0.66%,"99,100","47,953,612",0.005,503
"2022-03-16,三",481.94,482.49,481.2,482,0.01%,0.27%,"107,400","51,765,235",0.005,557
"2022-03-16,三",481.62,481.62,479.59,479.98,-0.42%,0.42%,"78,400","37,694,684",0.004,447
"2022-03-16,三",479.4,479.4,478.63,478.63,-0.28%,0.16%,"116,300","55,722,398",0.006,519
"2022-03-16,三",478.42,478.87,478.01,478.87,0.05%,0.18%,"85,500","40,905,882",0.004,356
"2022-03-16,三",478.67,479.68,478.67,479.42,0.11%,0.21%,"92,100","44,111,512",0.005,464
"2022-03-16,三",479.08,480.37,479.08,480.37,0.20%,0.27%,"54,400","26,105,563",0.003,307
