时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-03-23,三",520,520,520,520,1.36%,0.00%,"91,700","47,684,000",0.004,445
"2022-03-23,三",520,522.98,520,520.7,0.13%,0.57%,"299,042","155,749,410",0.015,1502
"2022-03-23,三",521,521.04,519,519.35,-0.26%,0.39%,"214,200","111,473,942",0.011,1029
"2022-03-23,三",519.98,521.78,519.9,521.17,0.35%,0.36%,"144,900","75,460,266",0.007,912
"2022-03-23,三",521.04,521.59,521,521.3,0.02%,0.11%,"115,900","60,434,424",0.006,600
"2022-03-23,三",521.84,522.38,520.5,520.53,-0.15%,0.36%,"128,900","67,213,296",0.006,636
"2022-03-23,三",520.98,520.98,517,519,-0.29%,0.76%,"115,000","59,652,902",0.006,573
"2022-03-23,三",518,518.33,515.72,516,-0.58%,0.50%,"126,400","65,377,505",0.006,596
"2022-03-23,三",516,517.88,515,517.88,0.36%,0.56%,"142,300","73,537,990",0.007,574
"2022-03-23,三",517.56,518.88,515.55,515.55,-0.45%,0.64%,"84,100","43,468,214",0.004,410
"2022-03-23,三",515.52,517.8,515.22,516.96,0.27%,0.50%,"68,543","35,418,703",0.003,380
"2022-03-23,三",517.05,517.88,516.23,517.54,0.11%,0.32%,"94,700","48,981,550",0.005,402
"2022-03-23,三",517.03,518.25,516.74,517.88,0.07%,0.29%,"67,800","35,082,880",0.003,302
"2022-03-23,三",517.54,518.88,517.54,518.8,0.18%,0.26%,"33,776","17,502,798",0.002,195
"2022-03-23,三",518.8,518.88,517.45,518,-0.15%,0.28%,"74,700","38,713,698",0.004,383
"2022-03-23,三",517.55,518,517,517.53,-0.09%,0.19%,"31,100","16,096,991",0.002,203
"2022-03-23,三",517.59,517.59,516.88,517.06,-0.09%,0.14%,"58,700","30,353,865",0.003,276
"2022-03-23,三",517.06,517.26,516.5,516.5,-0.11%,0.15%,"37,600","19,438,927",0.002,189
"2022-03-23,三",516.31,516.5,515,515,-0.29%,0.29%,"60,100","30,995,392",0.003,345
"2022-03-23,三",515,515,513.18,514.09,-0.18%,0.35%,"40,100","20,624,810",0.002,279
"2022-03-23,三",514,514.38,513.6,513.6,-0.10%,0.15%,"34,500","17,734,321",0.002,239
"2022-03-23,三",513.6,514.02,513.16,514.02,0.08%,0.17%,"50,000","25,673,989",0.002,250
"2022-03-23,三",513.66,514.05,513.23,514.05,0.01%,0.16%,"39,800","20,442,764",0.002,277
"2022-03-23,三",514.32,515.82,514.32,514.99,0.18%,0.29%,"39,300","20,249,544",0.002,251
"2022-03-23,三",514.98,515.37,514.05,514.2,-0.15%,0.26%,"35,000","18,019,094",0.002,209
"2022-03-23,三",514.06,514.3,513.86,514,-0.04%,0.09%,"24,800","12,749,119",0.001,186
"2022-03-23,三",513.88,515.19,513.88,513.98,0.00%,0.25%,"36,600","18,816,654",0.002,235
"2022-03-23,三",514.79,514.79,512,512.01,-0.38%,0.54%,"54,300","27,869,689",0.003,400
"2022-03-23,三",512,512,510.66,511.01,-0.20%,0.26%,"58,600","29,948,198",0.003,312
"2022-03-23,三",511.02,512,511,512,0.19%,0.20%,"41,160","21,052,319",0.002,248
"2022-03-23,三",511.95,513.11,511.95,513.1,0.21%,0.23%,"40,300","20,656,184",0.002,215
"2022-03-23,三",512.56,514.81,512.56,514.47,0.27%,0.44%,"37,998","19,513,910",0.002,264
"2022-03-23,三",514.48,515.96,514.48,515.55,0.21%,0.29%,"27,200","14,011,365",0.001,182
"2022-03-23,三",515.83,515.83,515,515.02,-0.10%,0.16%,"32,100","16,543,872",0.002,207
"2022-03-23,三",515.18,517,515.18,516.97,0.38%,0.35%,"46,300","23,903,045",0.002,226
"2022-03-23,三",517,517.04,516.9,516.9,-0.01%,0.03%,"30,077","15,548,410",0.001,237
"2022-03-23,三",516.96,516.99,516.21,516.99,0.02%,0.15%,"24,000","12,400,443",0.001,209
"2022-03-23,三",516.98,517.51,516.98,517.11,0.02%,0.10%,"40,200","20,792,638",0.002,263
"2022-03-23,三",517.5,517.53,517.11,517.47,0.07%,0.08%,"28,800","14,900,419",0.001,180
"2022-03-23,三",517.5,517.66,516.96,517.66,0.04%,0.14%,"77,600","40,151,989",0.004,397
"2022-03-23,三",517.62,517.74,517.15,517.36,-0.06%,0.11%,"48,400","25,048,506",0.002,222
"2022-03-23,三",517.35,517.36,517,517.2,-0.03%,0.07%,"39,500","20,433,814",0.002,271
"2022-03-23,三",517.2,517.2,516.5,516.7,-0.10%,0.14%,"23,900","12,351,232",0.001,145
"2022-03-23,三",516.7,516.7,516.5,516.5,-0.04%,0.04%,"14,100","7,284,115",0.001,84
"2022-03-23,三",517,518.63,517,518.63,0.41%,0.32%,"48,500","25,108,673",0.002,335
"2022-03-23,三",518.6,518.8,518.04,518.61,0.00%,0.15%,"45,500","23,596,324",0.002,270
"2022-03-23,三",518.6,520.55,518.5,520.05,0.28%,0.40%,"84,400","43,869,671",0.004,507
"2022-03-23,三",520.35,520.43,519.82,519.83,-0.04%,0.12%,"31,600","16,429,839",0.002,206
"2022-03-23,三",519.76,519.85,518.2,518.2,-0.31%,0.32%,"25,800","13,399,422",0.001,167
"2022-03-23,三",519,519.75,518.9,519.75,0.30%,0.16%,"29,900","15,519,338",0.001,183
"2022-03-23,三",519.82,519.82,519,519,-0.14%,0.16%,"18,300","9,506,253",0.001,135
"2022-03-23,三",519,519.14,518.95,519.11,0.02%,0.04%,"23,900","12,405,501",0.001,151
"2022-03-23,三",519.1,520.02,519,520,0.17%,0.20%,"60,700","31,536,768",0.003,386
"2022-03-23,三",520.1,520.13,519.03,519.3,-0.13%,0.21%,"82,100","42,686,876",0.004,348
"2022-03-23,三",519.06,519.46,518.5,518.88,-0.08%,0.18%,"39,100","20,301,835",0.002,211
"2022-03-23,三",518.88,519.08,518.4,519.07,0.04%,0.13%,"33,500","17,377,298",0.002,146
"2022-03-23,三",519.08,519.92,519.08,519.59,0.10%,0.16%,"55,700","28,952,971",0.003,306
"2022-03-23,三",519.59,519.93,519,519.73,0.03%,0.18%,"43,000","22,350,052",0.002,218
