时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-04-25,一",397.8,397.8,397.8,397.8,-4.22%,0.00%,"610,494","242,854,510",0.03,1294
"2022-04-25,一",398.5,400,394.5,394.8,-0.75%,1.38%,"1,054,006","418,567,150",0.052,3870
"2022-04-25,一",394.72,400.4,394.5,400,1.32%,1.49%,"495,030","196,073,630",0.024,1739
"2022-04-25,一",401.05,402,399.13,399.13,-0.22%,0.72%,"312,992","125,389,849",0.015,1651
"2022-04-25,一",399.93,401,399.13,399.42,0.07%,0.47%,"204,894","81,899,244",0.01,999
"2022-04-25,一",399.88,401.87,399.77,401.87,0.61%,0.53%,"138,100","55,339,590",0.007,781
"2022-04-25,一",401.96,403.42,401.6,402.7,0.21%,0.45%,"227,500","91,465,768",0.011,1129
"2022-04-25,一",402.43,402.43,400.14,400.65,-0.51%,0.57%,"192,186","77,102,614",0.009,1025
"2022-04-25,一",400.1,400.1,397.01,397.2,-0.86%,0.77%,"249,894","99,500,865",0.012,1259
"2022-04-25,一",397.2,398.49,397.2,397.51,0.08%,0.32%,"208,068","82,768,080",0.01,962
"2022-04-25,一",397.51,399.4,397.51,398.86,0.34%,0.48%,"203,800","81,138,351",0.01,819
"2022-04-25,一",398.26,398.42,397.08,397.12,-0.44%,0.34%,"214,705","85,347,423",0.011,1159
"2022-04-25,一",397.12,397.12,395.77,395.77,-0.34%,0.34%,"138,100","54,755,867",0.007,831
"2022-04-25,一",395.77,396.82,395.01,396.07,0.08%,0.46%,"224,827","88,930,419",0.011,1301
"2022-04-25,一",396.2,398,396.2,396.81,0.19%,0.45%,"132,700","52,655,004",0.007,805
"2022-04-25,一",395.65,396,394.88,395.1,-0.43%,0.28%,"183,500","72,511,272",0.009,1037
"2022-04-25,一",394.93,396,394.77,395,-0.03%,0.31%,"234,700","92,706,500",0.012,1341
"2022-04-25,一",395.27,396,394,394.4,-0.15%,0.51%,"247,951","97,821,357",0.012,1352
"2022-04-25,一",394.12,396.95,394.1,395.84,0.37%,0.72%,"282,553","111,630,667",0.014,1233
"2022-04-25,一",395.84,397.77,395.61,396.87,0.26%,0.55%,"126,200","50,036,359",0.006,654
"2022-04-25,一",396.73,396.81,394.25,394.25,-0.66%,0.65%,"111,700","44,138,225",0.005,593
"2022-04-25,一",394.17,395.66,394.01,394.6,0.09%,0.42%,"161,200","63,567,186",0.008,912
"2022-04-25,一",394.62,394.72,394.03,394.03,-0.14%,0.17%,"147,800","58,280,344",0.007,789
"2022-04-25,一",394.08,394.08,392.7,392.7,-0.34%,0.35%,"320,985","126,431,385",0.016,1585
"2022-04-25,一",392.8,393.45,392.3,392.65,-0.01%,0.29%,"287,960","113,159,713",0.014,1233
"2022-04-25,一",392.63,393.43,392.6,392.63,-0.01%,0.21%,"175,600","68,979,923",0.009,960
"2022-04-25,一",392.54,393.01,392.45,392.69,0.02%,0.14%,"114,672","45,023,648",0.006,711
"2022-04-25,一",392.7,393.97,392.69,393.97,0.33%,0.33%,"150,800","59,256,406",0.007,741
"2022-04-25,一",393.4,395,393.4,394.24,0.07%,0.41%,"150,600","59,351,459",0.007,716
"2022-04-25,一",395.97,395.97,394.5,395.1,0.22%,0.37%,"123,000","48,603,437",0.006,697
"2022-04-25,一",395.98,395.98,394.56,395.29,0.05%,0.36%,"72,400","28,602,034",0.004,461
"2022-04-25,一",395.3,396.2,395.28,396.2,0.23%,0.23%,"71,000","28,098,383",0.003,451
"2022-04-25,一",396.43,397.8,396.43,397.8,0.40%,0.35%,"140,604","55,875,935",0.007,791
"2022-04-25,一",398,399,398,398.39,0.15%,0.25%,"123,400","49,134,410",0.006,568
"2022-04-25,一",398.4,398.4,396.98,397.5,-0.22%,0.36%,"112,103","44,572,929",0.005,548
"2022-04-25,一",397.3,397.44,396.42,396.42,-0.27%,0.26%,"57,200","22,714,425",0.003,336
"2022-04-25,一",396.49,396.51,395.55,396.4,-0.01%,0.24%,"85,100","33,697,460",0.004,447
"2022-04-25,一",396.76,397.41,395.93,395.93,-0.12%,0.37%,"63,900","25,356,413",0.003,359
"2022-04-25,一",396.18,396.48,396,396.33,0.10%,0.12%,"64,200","25,451,219",0.003,388
"2022-04-25,一",396.47,396.47,395.6,395.6,-0.18%,0.22%,"63,200","25,032,710",0.003,312
"2022-04-25,一",395.5,396.17,395.34,395.34,-0.07%,0.21%,"70,200","27,781,245",0.003,458
"2022-04-25,一",395.47,395.47,394.01,394.01,-0.34%,0.37%,"103,800","40,957,352",0.005,621
"2022-04-25,一",394,394.2,393.47,393.47,-0.14%,0.19%,"97,811","38,526,152",0.005,423
"2022-04-25,一",393.09,393.29,392.89,393.04,-0.11%,0.10%,"142,690","56,092,930",0.007,718
"2022-04-25,一",393.02,393.1,393,393,-0.01%,0.03%,"106,000","41,660,941",0.005,442
"2022-04-25,一",393,393.06,393,393.06,0.02%,0.02%,"75,227","29,566,592",0.004,435
"2022-04-25,一",393.05,393.06,393,393.01,-0.01%,0.02%,"120,073","47,192,232",0.006,663
"2022-04-25,一",393.01,393.51,393,393.5,0.12%,0.13%,"99,000","38,931,703",0.005,623
"2022-04-25,一",393.32,393.32,392.55,392.55,-0.24%,0.20%,"165,067","64,845,393",0.008,947
"2022-04-25,一",392.55,392.58,392.43,392.43,-0.03%,0.04%,"67,400","26,455,379",0.003,404
"2022-04-25,一",392.41,393.5,392.39,392.81,0.10%,0.28%,"90,332","35,459,431",0.004,520
"2022-04-25,一",392.7,394.19,392.7,394.02,0.31%,0.38%,"43,100","16,950,392",0.002,295
"2022-04-25,一",393.8,393.8,392.8,392.85,-0.30%,0.25%,"49,500","19,472,097",0.002,338
"2022-04-25,一",392.85,393.42,392.85,393.21,0.09%,0.15%,"70,100","27,550,224",0.003,369
"2022-04-25,一",393.24,393.42,393.15,393.15,-0.02%,0.07%,"43,800","17,225,287",0.002,259
"2022-04-25,一",393.18,393.18,393.02,393.16,0.00%,0.04%,"42,900","16,864,491",0.002,269
"2022-04-25,一",393.15,393.31,393.11,393.12,-0.01%,0.05%,"26,900","10,576,945",0.001,190
"2022-04-25,一",393.14,394.1,393.05,393.82,0.18%,0.27%,"50,600","19,915,766",0.002,322
"2022-04-25,一",393.59,393.59,392.88,392.88,-0.24%,0.18%,"54,000","21,224,514",0.003,364
"2022-04-25,一",392.88,392.89,392.78,392.8,-0.02%,0.03%,"35,700","14,023,936",0.002,255
"2022-04-25,一",392.85,393.05,392.8,393.01,0.05%,0.06%,"49,600","19,489,029",0.002,322
"2022-04-25,一",393.12,394.25,393.11,393.11,0.03%,0.29%,"86,800","34,150,859",0.004,528
"2022-04-25,一",393.01,393.8,392.91,393.14,0.01%,0.23%,"60,600","23,826,094",0.003,436
"2022-04-25,一",393.42,393.51,393,393.39,0.06%,0.13%,"80,700","31,731,752",0.004,353
"2022-04-25,一",393.39,394,393.11,393.35,-0.01%,0.23%,"98,100","38,592,360",0.005,477
"2022-04-25,一",393.31,395,393.31,395,0.42%,0.43%,"99,680","39,276,098",0.005,437
"2022-04-25,一",395.01,395.01,394.13,394.92,-0.02%,0.22%,"57,220","22,583,286",0.003,362
"2022-04-25,一",394.99,396.56,394.89,396.56,0.42%,0.42%,"81,834","32,385,613",0.004,398
"2022-04-25,一",396.56,398.88,396.56,398.88,0.59%,0.59%,"102,831","40,912,683",0.005,536
"2022-04-25,一",398.8,398.9,398.1,398.9,0.01%,0.20%,"112,300","44,753,055",0.006,517
"2022-04-25,一",398.47,399.5,398.18,398.35,-0.14%,0.33%,"79,700","31,789,310",0.004,548
"2022-04-25,一",398.01,398.01,396.63,397.87,-0.12%,0.35%,"44,000","17,487,474",0.002,316
"2022-04-25,一",398,398.27,397,398.01,0.04%,0.32%,"81,000","32,198,342",0.004,384
"2022-04-25,一",398.01,399,398,398.9,0.22%,0.25%,"44,300","17,660,762",0.002,258
"2022-04-25,一",398.87,399,398.43,398.73,-0.04%,0.14%,"48,100","19,179,343",0.002,310
"2022-04-25,一",398.56,398.63,398.03,398.03,-0.18%,0.15%,"56,300","22,422,413",0.003,295
"2022-04-25,一",398,398.58,397,398.58,0.14%,0.40%,"61,700","24,553,364",0.003,378
"2022-04-25,一",398.68,399.82,398.68,399.59,0.25%,0.29%,"39,610","15,809,467",0.002,256
"2022-04-25,一",399.71,399.82,399.26,399.26,-0.08%,0.14%,"62,800","25,098,106",0.003,437
"2022-04-25,一",399.26,399.26,398.65,398.65,-0.15%,0.15%,"37,400","14,925,602",0.002,254
"2022-04-25,一",398.66,398.66,398.08,398.2,-0.11%,0.15%,"46,800","18,643,627",0.002,260
"2022-04-25,一",398.09,398.49,398.09,398.41,0.05%,0.10%,"18,600","7,408,875",0.001,158
"2022-04-25,一",398.33,398.43,398.1,398.1,-0.08%,0.08%,"20,300","8,085,086",0.001,152
"2022-04-25,一",398.09,399,398.05,399,0.23%,0.24%,"38,200","15,216,696",0.002,250
"2022-04-25,一",399.06,400.54,399.06,400.33,0.33%,0.37%,"133,285","53,329,556",0.007,654
"2022-04-25,一",400.23,400.8,400.23,400.52,0.05%,0.14%,"57,232","22,920,979",0.003,368
"2022-04-25,一",400.76,400.76,399.88,400,-0.13%,0.22%,"38,300","15,326,300",0.002,289
"2022-04-25,一",400,400.24,399.81,399.96,-0.01%,0.11%,"46,600","18,641,423",0.002,275
"2022-04-25,一",399.96,400.01,399.93,399.98,0.01%,0.02%,"63,400","25,365,383",0.003,297
"2022-04-25,一",399.99,399.99,399,399.8,-0.05%,0.25%,"67,400","26,940,231",0.003,384
"2022-04-25,一",399.74,400.78,399.74,400.78,0.25%,0.26%,"79,417","31,771,099",0.004,319
"2022-04-25,一",400.8,400.8,399.95,400.72,-0.01%,0.21%,"53,900","21,583,662",0.003,290
"2022-04-25,一",400.64,400.64,399.11,399.35,-0.34%,0.38%,"31,203","12,475,633",0.002,209
"2022-04-25,一",399.51,399.58,399.25,399.25,-0.03%,0.08%,"23,100","9,227,023",0.001,148
"2022-04-25,一",399.25,400.77,399.14,400.01,0.19%,0.41%,"38,400","15,353,257",0.002,249
"2022-04-25,一",400.01,400.3,399.6,399.69,-0.08%,0.17%,"28,700","11,478,570",0.001,184
"2022-04-25,一",399.7,399.7,398.71,398.9,-0.20%,0.25%,"51,100","20,387,841",0.003,276
"2022-04-25,一",398.89,401.01,398.89,401.01,0.53%,0.53%,"89,210","35,718,687",0.004,513
"2022-04-25,一",401.54,404.14,401.54,403.39,0.59%,0.65%,"261,510","105,348,211",0.013,1216
"2022-04-25,一",403.28,404.66,403.28,404.2,0.20%,0.34%,"76,100","30,740,879",0.004,508
"2022-04-25,一",404.2,405,404.2,404.53,0.08%,0.20%,"132,800","53,752,634",0.007,634
"2022-04-25,一",404.53,406.1,404.53,404.89,0.09%,0.39%,"145,790","59,085,417",0.007,892
"2022-04-25,一",404.12,404.12,403,403,-0.47%,0.28%,"52,100","21,021,790",0.003,353
"2022-04-25,一",402.86,402.98,402.29,402.39,-0.15%,0.17%,"18,000","7,247,098",0.001,151
"2022-04-25,一",402.46,402.47,401.05,401.24,-0.29%,0.35%,"30,800","12,369,753",0.002,210
"2022-04-25,一",401.21,402.75,401.21,402.32,0.27%,0.38%,"27,800","11,181,996",0.001,195
"2022-04-25,一",402.18,402.18,400,400.41,-0.47%,0.54%,"54,200","21,720,007",0.003,288
"2022-04-25,一",400.5,401,400.01,400.75,0.08%,0.25%,"26,400","10,569,288",0.001,188
"2022-04-25,一",400.79,401.66,400.75,400.76,0.00%,0.23%,"23,500","9,425,001",0.001,168
"2022-04-25,一",400.7,402.3,400.12,401,0.06%,0.54%,"51,200","20,534,016",0.003,353
"2022-04-25,一",401.01,401.5,400.07,400.07,-0.23%,0.36%,"69,700","27,925,408",0.003,438
"2022-04-25,一",400.02,400.11,400.01,400.01,-0.01%,0.02%,"70,700","28,286,495",0.003,446
"2022-04-25,一",400.01,400.03,399,399,-0.25%,0.26%,"48,000","19,196,868",0.002,307
"2022-04-25,一",399,399.18,398.51,398.51,-0.12%,0.17%,"45,600","18,192,650",0.002,293
"2022-04-25,一",398.5,398.5,397.8,397.8,-0.18%,0.18%,"55,300","22,012,533",0.003,395
"2022-04-25,一",397.57,397.57,397.01,397.4,-0.10%,0.14%,"65,700","26,094,749",0.003,385
"2022-04-25,一",397.3,397.88,397.3,397.59,0.05%,0.15%,"64,400","25,595,391",0.003,351
"2022-04-25,一",397.54,397.79,397.54,397.78,0.05%,0.06%,"23,900","9,505,492",0.001,175
"2022-04-25,一",397.77,397.77,397.72,397.75,-0.01%,0.01%,"30,230","12,024,159",0.001,242
"2022-04-25,一",397.74,397.87,397.74,397.78,0.01%,0.03%,"16,700","6,642,803",0.001,129
"2022-04-25,一",397.79,398.03,397.71,397.78,0.00%,0.08%,"32,370","12,877,312",0.002,257
"2022-04-25,一",397.7,397.7,395.63,395.63,-0.54%,0.52%,"111,000","44,048,557",0.005,630
"2022-04-25,一",395.56,395.56,395.01,395.05,-0.15%,0.14%,"38,300","15,133,995",0.002,290
"2022-04-25,一",396.19,396.7,396.19,396.6,0.39%,0.13%,"44,428","17,609,509",0.002,242
"2022-04-25,一",396.57,397,396.31,396.87,0.07%,0.17%,"22,550","8,947,423",0.001,168
"2022-04-25,一",397,397.05,396,396,-0.22%,0.26%,"48,950","19,419,682",0.002,325
"2022-04-25,一",395.93,396.32,395.51,395.96,-0.01%,0.20%,"44,500","17,611,780",0.002,149
"2022-04-25,一",396,396.87,395.6,395.83,-0.03%,0.32%,"25,900","10,258,153",0.001,177
"2022-04-25,一",395.92,396.44,395.81,396.44,0.15%,0.16%,"13,900","5,505,741",0.001,103
"2022-04-25,一",396.87,397.58,396.44,396.44,0.00%,0.29%,"53,400","21,194,668",0.003,250
"2022-04-25,一",396.44,396.44,395.46,395.55,-0.22%,0.25%,"41,900","16,580,462",0.002,212
"2022-04-25,一",395.55,396,395.5,395.73,0.05%,0.13%,"30,200","11,949,994",0.001,184
"2022-04-25,一",395.73,396.44,395.59,396,0.07%,0.21%,"30,700","12,153,870",0.002,158
"2022-04-25,一",395.97,396.76,395.58,396,0.00%,0.30%,"33,500","13,268,953",0.002,197
"2022-04-25,一",395.63,396.74,395.5,395.73,-0.07%,0.31%,"20,500","8,113,032",0.001,155
"2022-04-25,一",396,396.62,396,396.17,0.11%,0.16%,"33,600","13,308,816",0.002,176
"2022-04-25,一",396.18,396.18,395.28,395.28,-0.22%,0.23%,"34,700","13,730,651",0.002,225
"2022-04-25,一",395.27,396.93,395.05,395.07,-0.05%,0.48%,"82,600","32,656,673",0.004,341
"2022-04-25,一",395.01,395.03,394.56,394.56,-0.13%,0.12%,"97,400","38,474,282",0.005,460
"2022-04-25,一",394.86,395.02,394.1,394.1,-0.12%,0.23%,"63,900","25,198,403",0.003,328
"2022-04-25,一",394.49,394.6,394.11,394.52,0.11%,0.12%,"34,300","13,530,299",0.002,181
"2022-04-25,一",394.53,396.75,394.53,395.21,0.17%,0.56%,"52,600","20,790,803",0.003,362
"2022-04-25,一",395.22,397.81,395.22,397.24,0.51%,0.66%,"66,700","26,422,293",0.003,474
"2022-04-25,一",397.82,397.86,396,396,-0.31%,0.47%,"97,300","38,638,551",0.005,559
"2022-04-25,一",396,396,395.21,395.5,-0.13%,0.20%,"31,400","12,420,947",0.002,235
"2022-04-25,一",395.51,396.14,395.4,396.14,0.16%,0.19%,"21,200","8,392,151",0.001,151
"2022-04-25,一",396.1,396.99,396.01,396.95,0.20%,0.25%,"17,900","7,094,832",0.001,139
"2022-04-25,一",396.52,397,396.51,396.9,-0.01%,0.12%,"19,900","7,895,572",0.001,151
"2022-04-25,一",396.99,397.44,396.92,397.2,0.08%,0.13%,"25,400","10,085,656",0.001,179
"2022-04-25,一",397.56,398.19,397,397.38,0.05%,0.30%,"35,420","14,083,599",0.002,268
"2022-04-25,一",397.3,397.34,396.68,396.68,-0.18%,0.17%,"28,880","11,466,562",0.001,200
"2022-04-25,一",396.86,397.5,396.79,396.99,0.08%,0.18%,"38,900","15,445,177",0.002,242
"2022-04-25,一",396.99,397,396.69,396.96,-0.01%,0.08%,"13,700","5,437,313",0.001,102
"2022-04-25,一",396.75,397.06,395.66,395.66,-0.33%,0.35%,"53,900","21,370,497",0.003,229
"2022-04-25,一",395.93,396.76,395.93,395.94,0.07%,0.21%,"48,922","19,390,842",0.002,225
"2022-04-25,一",396.45,396.67,395.88,396.67,0.18%,0.20%,"41,200","16,321,824",0.002,224
"2022-04-25,一",395.7,395.95,395.66,395.9,-0.19%,0.07%,"36,000","14,251,694",0.002,175
"2022-04-25,一",395.75,395.75,395.28,395.29,-0.15%,0.12%,"49,500","19,579,394",0.002,244
"2022-04-25,一",395.21,395.21,395,395.02,-0.07%,0.05%,"38,400","15,170,968",0.002,234
"2022-04-25,一",395.04,395.79,394.5,394.5,-0.13%,0.33%,"87,424","34,537,104",0.004,451
"2022-04-25,一",394.66,395.73,394.5,395.66,0.29%,0.31%,"54,900","21,682,471",0.003,303
"2022-04-25,一",395,395.2,394.68,394.68,-0.25%,0.13%,"35,300","13,940,884",0.002,230
"2022-04-25,一",394.8,396.2,394.8,394.8,0.03%,0.35%,"50,372","19,914,252",0.002,314
"2022-04-25,一",395,396,394.9,396,0.30%,0.28%,"59,700","23,588,602",0.003,231
"2022-04-25,一",395.98,397,395.95,396.52,0.13%,0.27%,"64,100","25,414,134",0.003,361
"2022-04-25,一",396.5,396.52,395.2,395.3,-0.31%,0.33%,"40,800","16,161,629",0.002,247
"2022-04-25,一",395.99,396,395.13,395.88,0.15%,0.22%,"34,700","13,727,870",0.002,195
"2022-04-25,一",395.99,396.39,395.52,395.83,-0.01%,0.22%,"39,300","15,563,916",0.002,204
"2022-04-25,一",395.58,397,395.58,396.48,0.16%,0.36%,"41,240","16,343,472",0.002,263
"2022-04-25,一",396.7,396.74,396.18,396.69,0.05%,0.14%,"26,720","10,598,479",0.001,174
"2022-04-25,一",396.69,396.69,396.08,396.22,-0.12%,0.15%,"24,380","9,663,521",0.001,204
"2022-04-25,一",396.08,396.08,394.99,395,-0.31%,0.28%,"141,000","55,727,420",0.007,462
"2022-04-25,一",394.9,395.89,394.85,395.76,0.19%,0.26%,"27,600","10,907,133",0.001,210
"2022-04-25,一",395,395.73,395,395.05,-0.18%,0.18%,"31,900","12,608,010",0.002,190
"2022-04-25,一",395.7,396.42,395.05,396.42,0.35%,0.35%,"33,300","13,169,825",0.002,206
"2022-04-25,一",395.62,396.42,395.59,396.13,-0.07%,0.21%,"37,900","15,003,802",0.002,237
"2022-04-25,一",395.71,396.4,395.57,395.57,-0.14%,0.21%,"30,700","12,157,393",0.002,229
"2022-04-25,一",395.76,396.25,395.36,395.36,-0.05%,0.22%,"43,500","17,224,012",0.002,264
"2022-04-25,一",395.4,395.4,395.02,395.24,-0.03%,0.10%,"28,800","11,380,338",0.001,204
"2022-04-25,一",395.24,395.72,395,395.2,-0.01%,0.18%,"59,100","23,365,439",0.003,376
"2022-04-25,一",394.98,395.43,394.9,395,-0.05%,0.13%,"37,471","14,804,507",0.002,245
"2022-04-25,一",394.97,394.97,394.51,394.68,-0.08%,0.12%,"65,328","25,785,503",0.003,452
"2022-04-25,一",394.89,396,394.89,394.95,0.07%,0.28%,"90,600","35,808,255",0.004,571
"2022-04-25,一",395,395,393.9,393.93,-0.26%,0.28%,"91,700","36,150,506",0.004,526
"2022-04-25,一",393.87,394.14,393.75,393.93,0.00%,0.10%,"80,200","31,590,179",0.004,393
"2022-04-25,一",393.82,394.55,393.77,394,0.02%,0.20%,"83,500","32,916,402",0.004,382
"2022-04-25,一",393.93,394.38,393.81,393.81,-0.05%,0.14%,"113,300","44,642,298",0.006,477
"2022-04-25,一",393.8,395,393.39,394.05,0.06%,0.41%,"91,500","36,060,293",0.004,465
"2022-04-25,一",394.11,394.11,393.5,393.5,-0.14%,0.15%,"72,814","28,678,515",0.004,428
"2022-04-25,一",393.4,393.4,392.88,392.88,-0.16%,0.13%,"126,700","49,806,375",0.006,722
"2022-04-25,一",392.85,392.86,392.65,392.65,-0.06%,0.05%,"36,000","14,139,208",0.002,283
"2022-04-25,一",392.61,392.69,392.56,392.58,-0.02%,0.03%,"82,433","32,361,509",0.004,471
"2022-04-25,一",392.61,393.79,392.58,392.88,0.08%,0.31%,"88,790","34,882,540",0.004,515
"2022-04-25,一",392.52,392.78,392.23,392.28,-0.15%,0.14%,"67,667","26,552,545",0.003,488
"2022-04-25,一",392.26,392.26,392,392.01,-0.07%,0.07%,"71,000","27,838,153",0.003,341
"2022-04-25,一",392.01,394.16,392,393.92,0.49%,0.55%,"141,000","55,390,783",0.007,635
"2022-04-25,一",393.93,394.58,393.92,394.58,0.17%,0.17%,"85,900","33,854,289",0.004,389
"2022-04-25,一",394.6,395,393.47,393.53,-0.27%,0.39%,"63,000","24,844,425",0.003,373
"2022-04-25,一",393.51,395.5,393.51,395.03,0.38%,0.51%,"49,900","19,685,153",0.002,288
"2022-04-25,一",395.87,395.87,395.11,395.66,0.16%,0.19%,"72,700","28,756,380",0.004,312
"2022-04-25,一",395.8,396.25,395.69,395.69,0.01%,0.14%,"78,900","31,237,789",0.004,301
"2022-04-25,一",395.66,395.66,393.53,395,-0.17%,0.54%,"45,700","18,045,406",0.002,244
"2022-04-25,一",394.63,395.78,394.43,395.59,0.15%,0.34%,"44,900","17,747,627",0.002,223
"2022-04-25,一",395.59,395.95,395.35,395.77,0.05%,0.15%,"52,800","20,895,085",0.003,258
"2022-04-25,一",395.85,395.85,395.13,395.31,-0.12%,0.18%,"34,800","13,759,502",0.002,218
"2022-04-25,一",395.48,396.25,395.25,396,0.17%,0.25%,"72,000","28,512,550",0.004,269
"2022-04-25,一",396.81,396.89,395.96,396.5,0.13%,0.23%,"64,400","25,526,578",0.003,362
"2022-04-25,一",396.5,398.7,396.5,398.12,0.41%,0.55%,"70,300","27,950,640",0.003,359
"2022-04-25,一",398,398.6,397.5,398.6,0.12%,0.28%,"98,700","39,288,426",0.005,436
"2022-04-25,一",398.12,398.12,396.8,397,-0.40%,0.33%,"87,594","34,821,697",0.004,446
"2022-04-25,一",397.16,397.16,396.5,396.9,-0.03%,0.17%,"104,006","41,292,099",0.005,365
"2022-04-25,一",396.9,397.81,396,396.95,0.01%,0.46%,"118,200","46,918,702",0.006,497
"2022-04-25,一",396.18,396.19,395.33,395.46,-0.38%,0.22%,"63,500","25,134,388",0.003,319
