时间,开盘,最高,最低,收盘,涨幅,振幅,总手,金额,换手%,成交次数
"2022-04-07,四",500.55,500.55,500.55,500.55,-1.50%,0.00%,"58,800","29,432,340",0.003,317
"2022-04-07,四",500.5,502.98,499,499,-0.31%,0.80%,"267,070","133,659,390",0.013,1373
"2022-04-07,四",499.51,499.66,498.9,498.9,-0.02%,0.15%,"95,199","47,516,890",0.005,648
"2022-04-07,四",498.91,499.65,498.56,499.5,0.12%,0.22%,"91,700","45,753,160",0.004,514
"2022-04-07,四",499.65,501.36,499,500.62,0.22%,0.47%,"73,400","36,702,200",0.004,440
"2022-04-07,四",500.99,501.25,500.52,501.01,0.08%,0.15%,"55,100","27,594,860",0.003,388
"2022-04-07,四",500.98,500.98,499.75,499.75,-0.25%,0.25%,"96,700","48,384,350",0.005,557
"2022-04-07,四",499.68,500.11,499.25,499.68,-0.01%,0.17%,"65,600","32,776,470",0.003,410
"2022-04-07,四",499.77,500.9,499.59,500.7,0.20%,0.26%,"70,400","35,212,680",0.003,490
"2022-04-07,四",500.83,500.83,500.05,500.49,-0.04%,0.16%,"45,700","22,869,460",0.002,297
"2022-04-07,四",500.49,502,500.11,502,0.30%,0.38%,"73,200","36,632,270",0.004,405
"2022-04-07,四",501.7,502.03,500.95,501.66,-0.07%,0.22%,"80,200","40,228,110",0.004,479
"2022-04-07,四",501.69,501.69,500.12,500.45,-0.24%,0.31%,"55,700","27,899,660",0.003,359
"2022-04-07,四",500.45,500.51,500.12,500.51,0.01%,0.08%,"89,700","44,891,350",0.004,463
"2022-04-07,四",500.6,502.38,500.5,501.95,0.29%,0.38%,"30,500","15,286,130",0.001,227
"2022-04-07,四",502.6,503.33,502.03,503,0.21%,0.26%,"60,500","30,420,920",0.003,328
"2022-04-07,四",503.33,503.5,502.89,503.33,0.07%,0.12%,"54,300","27,320,060",0.003,364
"2022-04-07,四",503.55,504.62,502.97,502.97,-0.07%,0.33%,"126,300","63,632,140",0.006,533
"2022-04-07,四",502.85,503,502.2,502.2,-0.15%,0.16%,"47,800","24,034,420",0.002,307
"2022-04-07,四",502.45,502.45,500.12,500.12,-0.41%,0.46%,"89,532","44,865,240",0.004,526
"2022-04-07,四",500.3,500.3,498.01,498.02,-0.42%,0.46%,"302,500","150,986,700",0.015,1600
"2022-04-07,四",498,498.44,497.18,498.01,0.00%,0.25%,"176,968","88,100,750",0.009,967
"2022-04-07,四",497.7,497.84,497.42,497.52,-0.10%,0.08%,"75,900","37,768,160",0.004,489
"2022-04-07,四",497.55,497.69,496.37,496.37,-0.23%,0.27%,"123,000","61,152,010",0.006,737
"2022-04-07,四",496.41,496.41,495.07,495.14,-0.25%,0.27%,"148,415","73,535,890",0.007,789
"2022-04-07,四",495.14,495.98,495.11,495.5,0.07%,0.18%,"68,000","33,686,010",0.003,464
"2022-04-07,四",495.5,495.61,495.05,495.05,-0.09%,0.11%,"83,200","41,209,850",0.004,476
"2022-04-07,四",495.05,497,495.02,496.03,0.20%,0.40%,"115,416","57,180,630",0.006,706
"2022-04-07,四",495.94,496.01,495.05,495.05,-0.20%,0.19%,"68,400","33,895,500",0.003,433
"2022-04-07,四",495.15,497.78,495.03,496.5,0.29%,0.56%,"53,700","26,637,400",0.003,358
"2022-04-07,四",497.25,497.25,495.72,495.89,-0.12%,0.31%,"66,600","33,057,500",0.003,436
"2022-04-07,四",496.2,497.08,495.8,496.17,0.06%,0.26%,"52,436","26,018,500",0.003,336
"2022-04-07,四",496.18,496.21,495.88,495.88,-0.06%,0.07%,"37,900","18,799,400",0.002,241
"2022-04-07,四",495.71,495.71,494.97,494.97,-0.18%,0.15%,"134,241","66,458,800",0.007,1005
"2022-04-07,四",494.97,496,494.76,496,0.21%,0.25%,"111,359","55,151,600",0.005,482
"2022-04-07,四",496.5,496.5,494.79,494.79,-0.24%,0.34%,"40,941","20,282,400",0.002,218
"2022-04-07,四",494.75,494.75,493.28,493.5,-0.26%,0.30%,"97,700","48,258,400",0.005,475
"2022-04-07,四",493.23,494,492.74,493.21,-0.06%,0.26%,"179,159","88,351,700",0.009,714
"2022-04-07,四",493.2,494,493,493.8,0.12%,0.20%,"84,900","41,895,100",0.004,411
